Sentence,Emotion,Tokenized_Sentence
nhà công năng dữ chưa,Enjoyment,"['nhà', 'công năng', 'dữ', 'chưa']"
trang huynh đã ghê 19 m2,Enjoyment,"['trang huynh', 'ghê', '19', 'm2']"
dương phạm 20 m2 vẫn ok nhé,Other,"['dương phạm', '20', 'm2', 'vẫn', 'ok']"
nguyệt quế má ở vành đai 2 cười,Enjoyment,"['nguyệt', 'quế má', 'vành đai', '2', 'cười']"
đỉnh nha t ở 2 người nhà 150 m2 1 sàn vẫn chật cười_ngượng_ngùng,Enjoyment,"['đỉnh', 'nha', 't', '2', 'người nhà', '150', 'm2', '1', 'sàn', 'vẫn', 'chật cười_ngượng_ngùng']"
thiết kế tốt quá,Enjoyment,"['thiết kế', 'tốt']"
anh xem cái này xong anh bị ocd với phòng của mình,Other,"['anh', 'xem', 'cái', 'xong', 'anh', 'ocd', 'phòng', 'mình']"
thế mà nhà t 65 m2 bảo nó làm bồn tắm đúng hoặc ngồi thôi nó cũng méo làm được đệch,Anger,"['thế', 'nhà', 't', '65', 'm2', 'bảo', 'nó', 'làm', 'bồn', 'tắm', 'đúng', 'hoặc', 'ngồi', 'nó', 'cũng', 'méo', 'làm', 'được', 'đệch']"
19 m2 2 phòng ngủ bếp nhà tắm,Other,"['19', 'm2', '2', 'phòng', 'ngủ', 'bếp', 'nhà', 'tắm']"
binh chan nhà nhỏ mà quá đẹp xịn cười,Enjoyment,"['binh', 'chan', 'nhà', 'nhỏ', 'đẹp', 'xịn', 'cười']"
căn này ở vành đai 2 lối vào sân chung sáng sủa đã cải tạo giá trị 30 tr tệ hoặc hơn chắc trong khu vực có nhiều trường học tốt sở hữu hộ khẩu 1 căn mặt đất như này chủ nhà cơ phải siêu khủng tiền lo lót xin giấy phép cải tạo cũng gần bằng tiền cải tạo giàu cỡ này có khi sở hữu vài biệt thự ở tỉnh thành khác,Enjoyment,"['căn', 'vành đai', '2', 'lối', 'vào', 'sân', 'chung', 'sáng sủa', 'cải tạo', 'giá trị', '30', 'tr tệ', 'hoặc', 'hơn', 'chắc', 'khu vực', 'nhiều', 'trường học', 'tốt sở hữu', 'hộ khẩu', '1', 'căn', 'mặt đất', 'chủ', 'nhà', 'cơ', 'phải', 'siêu', 'khủng tiền', 'lo lót', 'xin', 'giấy phép', 'cải tạo', 'cũng', 'gần', 'bằng', 'tiền', 'cải tạo', 'giàu', 'cỡ', 'có khi', 'sở hữu', 'vài', 'biệt thự', 'tỉnh thành', 'khác']"
kts nguyễn chí nguyễn lương chí tuyệt đỉnh thiết kế nè,Enjoyment,"['kts', 'nguyễn chí nguyễn', 'lương chí', 'tuyệt đỉnh', 'thiết kế']"
có vẻ làm content thôi chứ 19 m2 thế này thì nhà quá ảo diệu,Surprise,"['có vẻ', 'làm', 'content', '19', 'm2', 'thế này', 'nhà', 'ảo diệu']"
tiến đạt ều quá gọn,Enjoyment,"['tiến', 'đạt', 'ều', 'gọn']"
dinh van anh siêu không cậu,Surprise,"['dinh', 'van', 'anh', 'siêu', 'không', 'cậu']"
mình thích nhà nhỏ nhỏ vậy á chim sẻ nhỏ nhưng đầy đủ nội tạng,Enjoyment,"['mình', 'thích', 'nhà', 'nhỏ nhỏ', 'chim sẻ', 'nhỏ', 'nhưng', 'đầy đủ', 'nội tạng']"
bác sĩ bùi trang nhà người ta chỉ 19 m2 thôi đấy,Other,"['bác sĩ', 'bùi trang', 'nhà', 'người', 'ta', 'chỉ', '19', 'm2']"
vàng bạc đá quý đẹp gọn gàng còn có cả sân thượng luôn cười_mỉm,Enjoyment,"['vàng bạc', 'đá', 'quý', 'đẹp', 'gọn gàng', 'còn', 'cả', 'sân thượng', 'cười_mỉm']"
mọi người có thấy chỗ đầu này quen không,Other,"['mọi', 'người', 'thấy', 'chỗ', 'đầu', 'quen', 'không']"
gia huy ta đỉnh quá trời,Enjoyment,"['gia huy', 'ta', 'đỉnh', 'trời']"
ui al nó tạo mấy căn nhà nhỏ đầy t thấy kênh nghiện nhà trên tiktok nó đăng đầy 19 m2 hơi nhỏ nhưng không như mấy cha cho thuê nhà đâu đây 19 m2 nó là diện tích thật không phải phòng 15 m2 mấy p trọ kêu 20 m2 25 m2là tính cả gác đâu,Disgust,"['ui al', 'nó', 'tạo', 'mấy', 'căn', 'nhà', 'nhỏ', 'đầy', 't', 'thấy', 'kênh', 'nghiện', 'nhà', 'trên', 'tiktok', 'nó', 'đăng', 'đầy', '19', 'm2', 'hơi', 'nhỏ', 'nhưng', 'không', 'mấy', 'cha', 'thuê', 'nhà', 'đâu đây', '19', 'm2', 'nó', 'diện tích', 'không', 'phải', 'phòng', '15', 'm2', 'mấy', 'p', 'trọ', 'kêu', '20', 'm2', '25', 'm2là tính', 'cả', 'gác']"
thiết kế quá đỉnh,Enjoyment,"['thiết kế', 'đỉnh']"
tủ giày đỉnh qué,Enjoyment,"['tủ', 'giày', 'đỉnh', 'qué']"
eo nhà nhỏ mà ngăn nắp tiện nghi nhà mình bừa quá cười_lăn_lộn_trên_sàn,Enjoyment,"['eo', 'nhà', 'nhỏ', 'ngăn nắp', 'tiện nghi', 'nhà', 'mình', 'bừa', 'cười_lăn_lộn_trên_sàn']"
ăn thua gì ở hà nội đầy nhà 10 12 m2,Disgust,"['ăn thua', 'gì', 'hà nội', 'đầy', 'nhà', '10', '12', 'm2']"
chỉ cần thế này thôi,Enjoyment,"['chỉ', 'cần', 'thế này']"
ê sao giày người_ta mang rồi để lên kệ nhìn nó sạch dị nhìn kệ giày của tao không lẽ báo công an tới bắt tao chứ mỉa_mai,Enjoyment,"['ê', 'sao', 'giày', 'người_ta', 'mang', 'để', 'lên', 'kệ', 'nhìn', 'nó', 'sạch dị', 'nhìn', 'kệ', 'giày', 'tao', 'không lẽ', 'báo', 'công an', 'tới', 'bắt', 'tao', 'mỉa_mai']"
đẹp nhỉ,Enjoyment,['đẹp']
xịn xò quá nè,Enjoyment,"['xịn', 'xò']"
quao ngầu cười,Enjoyment,"['quao', 'ngầu', 'cười']"
vào mà xem nè,Other,"['vào', 'xem']"
cái nhà đỉnh thiệt chớ,Enjoyment,"['cái', 'nhà', 'đỉnh', 'thiệt', 'chớ']"
nghệ thuật sắp xếp cười,Enjoyment,"['nghệ thuật', 'sắp xếp', 'cười']"
đẳng cấp,Enjoyment,['đẳng cấp']
chị ấy là thiết kế và ocd,Other,"['chị', 'thiết kế', 'ocd']"
19 m2 ở cả đời,Other,"['19', 'm2', 'cả', 'đời']"
vào xem này,Other,"['vào', 'xem']"
hay nè,Enjoyment,['hay']
ước mơ của tui tim,Other,"['ước mơ', 'tui', 'tim']"
do cách sắp xếp và phối đồ rất tiện nghi gọn gàng,Enjoyment,"['do', 'cách', 'sắp xếp', 'phối đồ', 'tiện nghi', 'gọn gàng']"
nhà 19 m cở đó,Other,"['nhà', '19', 'm', 'cở']"
nhỏ nhưng thiết kế hợp lý với có 2 tằng chứ 1 tằng không có mấy cái tủ thì không khác gì mấy cái trọ,Other,"['nhỏ', 'nhưng', 'thiết kế', 'hợp lý', '2', 'tằng', '1', 'tằng', 'không', 'mấy', 'cái', 'tủ', 'không', 'khác gì', 'mấy', 'cái', 'trọ']"
xem mà học tập,Other,"['xem', 'học tập']"
có nhà đất ở bắc kinh thì cũng không phải dạng vừa đâu,Surprise,"['nhà đất', 'bắc', 'kinh', 'cũng', 'không', 'phải', 'dạng', 'vừa']"
19 ping chứ 19 m2 nào được như thế,Other,"['19', 'ping', '19', 'm2', 'nào', 'được', 'như thế']"
nhìn cứ tưởng galvanized square stel phiên bản đời thực ý,Enjoyment,"['nhìn', 'cứ', 'tưởng', 'galvanized', 'square', 'stel', 'phiên bản', 'đời', 'thực ý']"
19 m2 thôi nha nhà mình ở là 43 m2 á,Other,"['19', 'm2', 'thôi nha', 'nhà', 'mình', '43', 'm2']"
giường vãi_cả_chưởng mét5 muốn cãi nhau cũng khó cười_chảy_nước_mắt,Other,"['giường', 'vãi_cả_chưởng', 'mét5', 'muốn', 'cãi', 'nhau', 'cũng', 'khó', 'cười_chảy_nước_mắt']"
nhà giàu quá,Enjoyment,"['nhà', 'giàu']"
350 tệ decor,Other,"['350', 'tệ', 'decor']"
19 m2 mà đẹp ghê chưa a,Enjoyment,"['19', 'm2', 'đẹp', 'ghê', 'chưa', 'a']"
những đồ điện kiểu này sau sửa chữa bảo dưỡng rất khó nhà hẹp mọi thứ trôi chảy thì không sao chứ có 1 vấn đề về điện đóm thoát nước những đồ dùng đó thì khá mệt,Disgust,"['đồ', 'điện', 'kiểu', 'sau', 'sửa chữa', 'bảo dưỡng', 'khó', 'nhà hẹp', 'mọi', 'thứ', 'trôi chảy', 'không', 'sao', '1', 'vấn đề', 'về', 'điện', 'đóm', 'thoát', 'nước', 'đồ dùng', 'khá', 'mệt']"
diện tích nhỏ hơn cái nhà của thằng thân nữa cười_lăn_lộn_trên_sàn,Other,"['diện tích', 'nhỏ', 'hơn', 'cái', 'nhà', 'thằng', 'thân', 'cười_lăn_lộn_trên_sàn']"
nhất định xây nhà phải lên gác hóng gió,Other,"['nhất định', 'xây', 'nhà', 'phải', 'lên', 'gác hóng', 'gió']"
nhà kiểu này ở việt nam có mà phải bật điều hòa suốt ngày,Other,"['nhà', 'kiểu', 'việt nam', 'phải', 'bật', 'điều hòa', 'suốt', 'ngày']"
đỉnh không,Surprise,"['đỉnh', 'không']"
xem nè,Other,['xem']
vô đây coi,Other,"['vô', 'coi']"
sơ sơ nội thất thôi cũng 12 tỉ rồi mà nhà này decor quá gọn gàng sạch sẽ bà vợ có mắt thẩm mỹ thật,Surprise,"['sơ sơ', 'nội thất', 'cũng', '12', 'tỉ', 'nhà', 'decor', 'gọn gàng', 'sạch sẽ', 'bà', 'vợ', 'mắt', 'thẩm mỹ']"
phấn thị xắp xếp gọn gàng sạch sẽ chop luôn này,Enjoyment,"['phấn thị', 'xắp', 'xếp', 'gọn gàng', 'sạch sẽ', 'chop']"
tui thích gọn gàng tận dụng được từng không gian tui mà ở nhà rộng chắc tui bày dữ luôn,Other,"['tui', 'thích', 'gọn gàng', 'tận dụng', 'được', 'từng', 'không gian', 'tui', 'nhà', 'rộng', 'chắc', 'tui', 'bày', 'dữ']"
đúng cái bọn tàu khựa ở hn toàn 1015 m còn quá biết chứ 19 m2 là cái gì mà to tát,Disgust,"['đúng', 'cái', 'bọn', 'tàu', 'khựa', 'hn', 'toàn', '1015', 'm', 'còn', 'biết', '19', 'm2', 'cái', 'gì', 'to tát']"
thiết kế đỉnh thật diện tích bé mà ful công năng luôn lại có cả bồn tắm ngại_ngùng,Surprise,"['thiết kế', 'đỉnh', 'diện tích', 'bé', 'ful', 'công năng', 'cả', 'bồn', 'tắm', 'ngại_ngùng']"
này mà 19 m2 à chắc 2530 m ý,Surprise,"['19', 'm2', 'chắc', '2530', 'm', 'ý']"
tương tư đỉnh quãi,Enjoyment,"['tương tư', 'đỉnh', 'quãi']"
19 m2 mà xây đẹp vãi,Enjoyment,"['19', 'm2', 'xây', 'đẹp', 'vãi']"
19 m2 cười_lăn_lộn_trên_sàn,Other,"['19', 'm2', 'cười_lăn_lộn_trên_sàn']"
coi cuốn ghê,Enjoyment,"['coi', 'cuốn', 'ghê']"
có 19 m thôi này c ánh cho xin 20 m đất làm cái nhà này đi,Other,"['19', 'm', 'c', 'ánh', 'xin', '20', 'm', 'đất', 'làm', 'cái', 'nhà']"
thiết kế ghê thật cười có vấn đề mùa đông mùa hè nấu ăn chết nóng,Disgust,"['thiết kế', 'ghê', 'cười', 'vấn đề', 'mùa', 'đông', 'mùa', 'hè', 'nấu ăn', 'chết', 'nóng']"
nhà này thiết kế kiểu gì,Other,"['nhà', 'thiết kế', 'kiểu', 'gì']"
bậc thầy thiết kế cười,Enjoyment,"['bậc', 'thầy', 'thiết kế', 'cười']"
có thật quay trong 1 căn nhà 19 m2 không,Surprise,"['quay', '1', 'căn', 'nhà', '19', 'm2', 'không']"
4x5 kts làm việc công năng nhưng vật chật,Other,"['4x5', 'kts', 'làm việc', 'công năng', 'nhưng', 'vật', 'chật']"
mé cái phòng t 4x4 mà t còn thấy chật chội đây,Sadness,"['mé', 'cái', 'phòng', 't', '4x4', 't', 'còn', 'thấy', 'chật chội']"
tiếng việt chưa chắc viết xong nữa,Sadness,"['tiếng', 'việt', 'chưa', 'chắc', 'viết', 'xong']"
sao giống cái tông đơ vậy tr,Surprise,"['sao', 'giống', 'cái', 'tông đơ', 'tr']"
ấn nhân trung liền anh ơi,Enjoyment,"['ấn nhân', 'trung liền', 'anh', 'ơi']"
writing sợ nhất mấy cái này luôn đó tr tiếng việt không biết t viết được hong nói gì tiếng anh,Fear,"['writing', 'sợ', 'nhất', 'mấy', 'cái', 'tr', 'tiếng', 'việt', 'không', 'biết', 't', 'viết', 'được', 'hong', 'nói', 'gì', 'tiếng', 'anh']"
hôm sau live anh chữa đề này đi anh,Other,"['hôm', 'sau', 'live', 'anh', 'chữa', 'đề', 'anh']"
kỹ sư vật lý kỹ thuật học module quang vào phân tích nguyên lý hoạt động của đèn led kìa bánh mì trung giã cười,Enjoyment,"['kỹ sư', 'vật lý', 'kỹ thuật', 'học', 'module quang', 'vào', 'phân tích', 'nguyên lý', 'hoạt động', 'đèn', 'led', 'kìa', 'bánh mì', 'trung giã', 'cười']"
trần hai anh năm sau t thi rồi mà lỡ bốc phải mấy bài như này chắc t sùi bọt mép ngay tại phòng thi quá mặt_nước_mắt_rưng_rưng,Fear,"['trần', 'hai', 'anh', 'năm', 'sau', 't', 'thi', 'lỡ', 'bốc', 'phải', 'mấy', 'bài', 'chắc', 't sùi', 'bọt', 'mép', 'ngay', 'tại', 'phòng', 'thi', 'mặt_nước_mắt_rưng_rưng']"
có thể là rút luôn 5 tr ra từ hư không,Other,"['có thể', 'rút', '5', 'tr', 'từ', 'hư', 'không']"
you beter run run run,Enjoyment,"['you', 'beter', 'run run run']"
hết yêu gâu gâu thì đổi tên viết không cười,Other,"['hết', 'yêu', 'gâu', 'gâu', 'đổi', 'tên', 'viết', 'không', 'cười']"
nhận đề này tắt nguồn luôn rồi viết gì nữa,Disgust,"['nhận', 'đề', 'tắt', 'nguồn', 'viết', 'gì']"
oi vãi cả lồn,Surprise,"['oi vãi', 'cả', 'lồn']"
phd electrical enginering viết được không,Other,"['phd', 'electrical', 'enginering', 'viết', 'được', 'không']"
hôm tôi thi chắc ông bà lựa đề dữ lắm,Other,"['hôm', 'tôi', 'thi', 'chắc', 'ông bà', 'lựa', 'đề dữ', 'lắm']"
các cụ gánh còng lưng để tôi được thi bar chart khóc_nức_nở,Other,"['cụ', 'gánh', 'còng', 'lưng', 'để', 'tôi', 'được', 'thi', 'bar', 'chart', 'khóc_nức_nở']"
không sao 5 triệu thôi mà nháp sau làm lại thất_vọng,Sadness,"['không', 'sao', '5', 'triệu', 'nháp', 'sau', 'làm', 'thất_vọng']"
khanh vy nguyễn quả báo đến rồi vô thi gặp bài này khóc có thể là tới cuối giờ,Sadness,"['khanh', 'vy', 'nguyễn quả', 'báo', 'vô', 'thi', 'gặp', 'bài', 'khóc', 'có thể', 'tới', 'cuối', 'giờ']"
lin nguyễn chắc ngồi khóc xong rồi đi về quá chị ơi mỉm_cười_ngược khóc_nức_nở,Sadness,"['lin', 'nguyễn chắc', 'ngồi', 'khóc', 'xong', 'về', 'chị', 'ơi', 'mỉm_cười_ngược', 'khóc_nức_nở']"
nhìn cái sản hồn luôn tời ơi,Sadness,"['nhìn', 'cái', 'sản hồn', 'tời', 'ơi']"
rosemary falen xác định bay mất 5 củ,Sadness,"['rosemary', 'falen', 'xác định', 'bay', 'mất', '5', 'củ']"
nó cho kiểu sơ đồ từ trường nhỉ cười,Other,"['nó', 'kiểu', 'sơ đồ', 'từ trường', 'cười']"
tinh hoa hội tụ hết vào cái này,Other,"['tinh hoa', 'hội tụ', 'hết', 'vào', 'cái']"
bóc trúng sít rịt,Enjoyment,"['bóc', 'trúng', 'sít', 'rịt']"
làm mẫu cho t để t còn thi,Other,"['làm', 'mẫu', 't', 'để', 't', 'còn', 'thi']"
dấu hiệu của phước mỏng,Sadness,"['dấu hiệu', 'phước', 'mỏng']"
vô phân tích cái đề cho chị đi cưng,Other,"['vô', 'phân tích', 'cái', 'đề', 'chị', 'cưng']"
sít rịt,Enjoyment,"['sít', 'rịt']"
anh mời kỹ sư công nghệ thực phẩm buồn,Other,"['anh', 'mời', 'kỹ sư', 'công nghệ', 'thực phẩm', 'buồn']"
tiếng việt còn chả hiểu hic ái_ngại,Sadness,"['tiếng', 'việt', 'còn', 'chả', 'hiểu', 'hic', 'ái_ngại']"
hic 17 6 em thi khóc_nức_nở,Sadness,"['hic', '17', '6', 'em', 'thi', 'khóc_nức_nở']"
thôi rồi lượm ơi,Fear,"['lượm', 'ơi']"
không biết bắt đầu từ đâu luôn hôn_dịu_dàng,Sadness,"['không', 'biết', 'bắt đầu', 'từ', 'hôn_dịu_dàng']"
vô nhận đề này,Other,"['vô', 'nhận', 'đề']"
đã ngu lý thì chớ,Disgust,"['ngu lý', 'chớ']"
vô giải rồi đi thi,Other,"['vô', 'giải', 'thi']"
học nổi không trời ơi cười,Disgust,"['học', 'nổi', 'không', 'trời', 'ơi', 'cười']"
phước cạn lắm mới vào cái đề này,Disgust,"['phước', 'cạn', 'lắm', 'mới', 'vào', 'cái', 'đề']"
đội ơn tổ tông độ cho mày không thi đợt này đi cười,Disgust,"['đội', 'ơn', 'tổ', 'tông độ', 'mày', 'không', 'thi', 'đợt', 'cười']"
vô phương cứu chữa,Disgust,"['vô phương', 'cứu chữa']"
ielts có vụ chọn hộ nghề luôn hả yêu_thương,Surprise,"['ielts', 'vụ', 'chọn', 'hộ', 'nghề', 'yêu_thương']"
mốt mày thi là gặp cái đèn giao thông đó cu,Other,"['mốt', 'mày', 'thi', 'gặp', 'cái', 'đèn', 'giao thông', 'cu']"
cái lồn gi vậy trời thiên_thần,Surprise,"['cái', 'lồn', 'gi', 'trời', 'thiên_thần']"
may là tôi đã thi từ cấp 3 cười_tươi,Enjoyment,"['may', 'tôi', 'thi', 'từ', 'cấp', '3', 'cười_tươi']"
nhìn hình chữa đề dùm tao mặt_nước_mắt_rưng_rưng,Other,"['nhìn', 'hình chữa', 'đề dùm', 'tao', 'mặt_nước_mắt_rưng_rưng']"
bóc được sít rịt không anh zai cười,Enjoyment,"['bóc', 'được', 'sít rịt', 'không', 'anh', 'zai', 'cười']"
tự nhiên thấy rén ngang cười,Fear,"['tự nhiên', 'thấy', 'rén', 'ngang', 'cười']"
mới thi task 1 14 6 nhưng mà map,Other,"['mới', 'thi', 'task', '1', '14', '6', 'nhưng mà', 'map']"
run đít liền,Fear,"['run', 'đít', 'liền']"
không có dị nhất chỉ có dị hơn,Disgust,"['không', 'dị nhất', 'chỉ', 'dị', 'hơn']"
khùng hả trời,Surprise,"['khùng', 'trời']"
em muốn bỏ nghề anh ơi khóc_nức_nở tôi muốn die,Sadness,"['em', 'muốn', 'bỏ', 'nghề', 'anh', 'ơi', 'khóc_nức_nở', 'tôi', 'muốn', 'die']"
đã chưa giỏi tiếng anh mà giờ nó bắt giỏi cả lý khóc_nức_nở khóc_nức_nở,Other,"['chưa', 'giỏi', 'tiếng', 'anh', 'giờ', 'nó', 'bắt', 'giỏi', 'cả', 'lý', 'khóc_nức_nở', 'khóc_nức_nở']"
khó nha bro cười,Fear,"['khó', 'nha bro', 'cười']"
lô,Other,['lô']
trở thành kỹ sư điện :,Other,"['trở thành', 'kỹ sư', 'điện']"
ừ tính thi lại mà coi cái đề kìa,Other,"['tính', 'thi', 'coi', 'cái', 'đề kìa']"
gặp đề này tao ra nộp tiền thi lại mẹ luôn,Disgust,"['gặp', 'đề', 'tao', 'nộp', 'tiền', 'thi', 'mẹ']"
đăng vô sửa lẹ kẻo hết slot haha,Other,"['đăng', 'vô', 'sửa', 'lẹ', 'kẻo', 'hết', 'slot', 'haha']"
điềm,Fear,['điềm']
kĩ sư điện ơi cười_chảy_nước_mắt,Other,"['kĩ sư', 'điện', 'ơi', 'cười_chảy_nước_mắt']"
hú hồn liền má,Surprise,"['hú hồn', 'liền', 'má']"
vãi cả lồn này tiếng việt tạo còn đéo viết được,Surprise,"['vãi', 'cả', 'lồn', 'tiếng', 'việt', 'tạo', 'còn', 'đéo', 'viết', 'được']"
vào phòng thi chắc niệm thần chú anh huy dạy thôi chứ biết viết gì nữa,Other,"['vào', 'phòng', 'thi', 'chắc niệm', 'thần chú', 'anh', 'huy dạy', 'biết', 'viết', 'gì']"
tự ái,Anger,"['tự', 'ái']"
cạn phước cười,Disgust,"['cạn', 'phước', 'cười']"
giả lập làm kĩ sư điện,Other,"['giả', 'lập', 'làm', 'kĩ sư', 'điện']"
cười ảo quá chị ơi,Surprise,"['cười', 'ảo', 'chị', 'ơi']"
đành chấp nhận nói sai nội dung nhưng đúng ngữ pháp vậy thậm chí là làm 1 bài văn giải thích tại sao mình không biết về kiến thức này chứ ai mất gốc lí thì làm sao viết chuẩn được nhỉ,Other,"['đành', 'chấp nhận', 'nói', 'sai', 'nội dung', 'nhưng', 'đúng', 'ngữ pháp', 'thậm chí', 'làm', '1', 'bài văn', 'giải thích', 'tại sao', 'mình', 'không', 'biết', 'về', 'kiến thức', 'ai', 'mất', 'gốc lí', 'làm sao', 'viết', 'chuẩn', 'được']"
