Sentence,Emotion
nếu tất cả đều đi chậm có xảy ra tai nạn cũng nhẹ nhàng nam mô địa tạng vương bồ tát,Other
nam mô a di đà phật cầu cho linh hồn siêu thoát về miền tây phương cực lạc,Sadness
nhìn đã biết xe máy chạy nhanh mới bị nặng như vậy,Other
nam mô a di đà phật,Other
tốc độ cao và hậu quả,Other
thấy live quá trời mà không ai đưa đi cấp cứu,Other
đít xe có đường đâu mà đi vào đó bọn xe máy nó mù à 🤣🤣🤣,Enjoyment
coi video ghê lắm,Fear
ngủ gật hả trời,Surprise
nếu nạn nhân đội mũ bảo hiểm có hàm thì khả năng tử vong thấp hơn,Other
nón bảo hiểm không bể mà bể đầu,Other
chạy tốc độ chắc cũng không vừa đâu chia buồn cùng hai gia đình,Sadness
quá đẳng cấp luôn bạn là số hai thì không ai là số một,Other
nón bảo hiểm của hãng nào mà bền vậy,Other
viết bài như cứt cái này gọi là tông vào đít xe ben chứ không phải va chạm,Anger
thích thể hiện thì ông trời không đỡ,Other
a di đà phật tội nghiệp,Sadness
lỗi do xe ben chạy ngoài đường ca này nhọc rồi,Other
nam mô địa tạng vương bồ tát,Other
một quả quá chính xác ngủ luôn,Other
cái mũ áo đầy tiết,Other
chạy kiểu gì đấy,Surprise
vậy là do lỗi của ai vậy,Other
đam mê tốc độ thì chấp nhận,Other
xe phân khối lớn mà lao nhanh không phanh kịp mô phật,Other
cái này chạy tốc độ cao xử lý không kịp phải không chui luôn tới đó mà 😨,Fear
người nát bét mũ còn nguyên đi kiểu không kịp bấm giờ kết thúc,Other
hên đeo khẩu trang nên nhìn đỡ sợ hơn🥹,Sadness
nam mô a di đà phật thương xót quá,Sadness
đi kiểu gì mà lại chui vào đít người ta thế không biết,Surprise
kiểu vừa đi vừa xem điện thoại là cái chắc,Other
nhìn yêu ghê vậy trời cho miếng đi tội em mà,Enjoyment
cái mặt thương thế cho em miếng để khỏi liếm tay,Sadness
phải tôi là tôi nhường tất 🥹,Sadness
giống hệt mèo nhà mình không bao giờ kêu hay lao vào mâm chỉ ngồi nhìn thôi,Other
nằm khoanh tay rồi đưa mắt theo đũa của cậu chủ thi thoảng lại giơ bàn tay vơi theo cưng xỉu,Enjoyment
bé mèo có giáo dục ngoan xinh,Enjoyment
cậu chủ nhỏ ơi cho em một miếng với em dễ thương quá,Enjoyment
bàn ăn nhiều đồ ăn thế sao lại không cho em miếng cho đỡ thèm,Sadness
mình nhường cho bé mèo ăn đi sao cháu tham ăn quá đấy,Other
em này cũng vậy nè,Other
cho em mèo miếng tội nghiệp em ấy,Sadness
chú mèo dễ thương quá,Enjoyment
sao mà yêu dữ vậy trời,Enjoyment
dễ thương quá đừng trêu em tội em cho em xin một miếng nào,Enjoyment
bé mèo đáng yêu quá,Enjoyment
thương em quá anh hai cho em ăn với,Other
nhòm miệng quá xá,Enjoyment
nhìn thấy thương em ấy thế cho em miếng đi,Sadness
hihi yêu quá đi,Enjoyment
dễ thương quá đi,Enjoyment
hỡi ơi thì cũng vì miếng cơm manh cá cả thôi mà,Other
cưng quá đi mèo ơi,Enjoyment
thương quá à,Enjoyment
cute quá trời,Enjoyment
nhìn mặt đáng yêu quá,Enjoyment
thương em mèo quá,Sadness
nhìn liếm chân thương thế,Other
ngại nữa chứ,Other
cute quá,Enjoyment
cho xin miếng coi mèo said,Enjoyment
u là trời thương em quá đi,Enjoyment
yêu quá đi,Enjoyment
ui yêu thế nhỉ,Enjoyment
trời ơi yêu quá cơ,Enjoyment
em mèo dễ thương quá,Enjoyment
không liên quan tới mèo nhưng em chó nhà mình xin ăn không được sẽ sủa cả mình 😝,Enjoyment
ôi yêu thế,Enjoyment
fanpage mình có bộ ngủ xinh,Other
ôi thương em không cho em miếng,Other
bé mèo cưng quá,Enjoyment
dễ thương vô cùng,Enjoyment
giống cháu tôi ghê,Enjoyment
dễ thương quá,Enjoyment
trời ơi thấy thương mèo quá à,Other
nhìn bé mèo đáng yêu quá thèm lắm rồi,Enjoyment
yêu quá trời ❤️❤️❤️,Enjoyment
đáng yêu quá,Enjoyment
yêu quá thôi,Enjoyment
nhớ mèo của tôi🥺🥺,Sadness
cho em miếng 😍 thương 🥰,Enjoyment
yêu em ấy ghê chưa ♥️♥️♥️,Enjoyment
đáng yêu thế chứ lị,Enjoyment
ăn nhanh đi em rửa chén choa 🥹,Enjoyment
giống mèo nhà mình,Other
yêu chưa kìa,Enjoyment
dễ thương vậy cà,Enjoyment
cái tay cái miệng xinh thế,Enjoyment
yêu quá đi mất,Enjoyment
xem mấy lần không chán sao em đáng yêu quá,Enjoyment
yêu lắm cơ,Enjoyment
cưng muốn xỉu,Enjoyment
nhìn dáng yêu quá,Enjoyment
bé dễ thương ha,Enjoyment
duyên nguyễn nguyễn minh duy cưng quá,Enjoyment
thương quá hà,Other
làm chú chủ của tôi hơi lâu rồi đấy,Other
đáng yêu quá bé ngoan quá đi,Enjoyment
tội nghiệp quá chừng cậu chủ kỳ quá không cho ta miếng nữa,Other
đáng yêu thế,Enjoyment
cho bạn ý miếng đi chứ😁😁😁😘,Enjoyment
nhìn yêu vậy,Enjoyment
dễ thương quá à,Enjoyment
ăn mà áp lực,Other
thương quá cho em miếng đi mà,Sadness
nhìn đáng yêu quá,Enjoyment
trời ơi em liếm tay,Enjoyment
mèo cưng quá cậu chủ cho mèo xin miếng thịt,Enjoyment
sao mà đáng yêu vậy,Enjoyment
mèo xinh đáng yêu thương quá mèo ơi cho xin miếng,Enjoyment
mều đáng yêu quá 🥰🥰🥰,Enjoyment
thương quá đi,Enjoyment
trông dễ thương quá cậu chủ cứ mãi lo ăn,Enjoyment
nhìn thương em thế,Other
cho em miếng đi bé để em cứ nhìn theo tay gắp thức ăn thương quá à,Other
cưng thiệt sự,Enjoyment
mèo dễ thương ngoan quá,Enjoyment
ham ăn nhưng không vụng,Other
hoàng thượng said sen ơi cho tôi miếng,Other
em mèo đáng yêu quá,Enjoyment
mèo dễ thương,Enjoyment
thấy thương quá,Other
thương quá đi,Enjoyment
yêu em mèo này thế,Enjoyment
mèo said cho miếng coi,Enjoyment
biểu cảm đáng yêu quá,Enjoyment
yêu thế mèo ơi,Enjoyment
nhìn cưng quá,Enjoyment
yêu thế bé mèo quá ngoan,Enjoyment
cậu chủ xin dừng tay,Other
yêu dữ trời,Enjoyment
cưng quá cục vàng ơi,Enjoyment
tan chảy vì em,Enjoyment
cái tôi để ý là nhìn sắc của cậu bé🤩,Enjoyment
cho em xin ba miếng thôi,Enjoyment
thương em không sao không cho em ăn,Other
thương em mèo quá,Other
mèo có giáo dục chủ nhỏ vô nhân ái,Other
chắc tôi ăn hết phần chồng tôi rồi cũng nên chứ lấy nhau gần 5 năm mà tôi thì mập lên còn chồng tôi vẫn ốm nhom 🤣🤣,Enjoyment
người yêu tôi không ăn là bỏ chứ không để bữa hai thừa bỏ ăn không hết bỏ nhất quyết không ăn thêm,Other
sao em ngược lại ta người mập là em người ốm là hắn :)),Enjoyment
quen tôi không mập được đâu bữa nào tôi không đói lắm thì không chịu đi ăn còn một khi đi ăn là tôi ăn hết không bao giờ bỏ mứa,Other
y chang chồng tôi giờ mập có bụng phệ rồi vợ hay con không ăn hết là chồng tôi ăn hết ông nói thừa là con với vợ kén ăn,Enjoyment
tôi lấy nhau được 6 năm rồi mà tôi thì gần tạ còn chồng tôi chưa tới 50🤣,Enjoyment
con ta thì ngược lại nhé chồng ốm nhèo vợ thì mập đi ăn cũng phải gắp hết đồ ngon cho vợ,Other
người yêu tôi từ 65kg lên 76kg còn tôi từ 44kg lên 49kg giải cứu chính mình thôi,Other
mình tự ăn hết chứ ông không ăn của mình đâu 😔,Other
sao tôi mập lên mà thằng chồng tôi dậm chân tại chỗ vậy bay,Other
không giống anh 🤭🤭🤭,Enjoyment
trộm vía thể dục thể thao thường xuyên nên chồng tôi dáng vẫn đẹp 😬😅,Enjoyment
không phải tôi ăn không hết đâu mà tôi sợ người yêu tôi ăn nhiêu đó không đủ,Other
tôi cũng ăn có xíu còn nhiêu chồng tôi ăn nhưng chồng tôi không có xíu mỡ nào toàn là cơ thôi còn người mập là tôi,Other
chồng tôi 72kg lên 93kg 😆😆😆,Enjoyment
còn vợ chồng tôi thì ngược lại tôi ăn nhiều còn chồng tôi nó ăn ít,Other
lấy nhau hơn hai năm chồng mình lãi thêm 10kg lúc mới yêu có 47kg hà🤣,Enjoyment
giờ cưới luôn vẫn vậy đi đâu cũng thế ăn không hết hay đồ ăn không hợp vị là ông ăn hết 🤣,Enjoyment
y chang không khác gì 🤣,Enjoyment
mình cũng vậy á,Other
chắc tôi khác quá,Other
xơ ra trộm vía người yêu không ăn lại cũ của tôi 🙂,Other
ê giống bố tôi nha hồi xưa lúc cưới mẹ tôi á ông 53 kí à giờ thì ông tám mấy kí luôn 😇,Other
chồng tôi yêu tôi cũng tăng 13kg trong vòng 15 năm cưới 10 năm nay may không lên thành tạ 🫢🫢🫢🫢,Other
từ xưa từ lúc quen cho tới giờ đi ăn với chồng thì mình sẽ tự ước tính lượng đồ mình có thể ăn mà san đồ ăn cho chồng mình trước khi ăn chứ không nỡ để chồng phải ăn chỗ đồ mình ăn thừa thấy để ông phải ăn đồ thừa thấy thương á,Other
tôi mà đi ăn là tôi ăn hết cái tô của tôi phải đầy đủ mắm ớt màu mè vô mới ăn trắng bóc là tôi chê :)),Other
ủa mình cũng vậy mà người yêu mình không mập mình mập là sao,Surprise
mình cùng nhau ngủ muộn cùng nhau mập và cùng nhau chơi game nhưng em sẽ không cùng anh già đi vì anh sẽ già hơn em 4 tuổi em trẻ hơn anh 4 tuổi kkkk,Enjoyment
kk tôi chăm chồng siêu ghê 12 năm từ 65 lên 80kg,Other
3 năm lúc mới yêu có 59kg giờ ông lên 70kg,Other
chồng tôi quen tôi từ 64 lên 84kg 🤣,Enjoyment
chồng tôi toàn bỏ qua cho tôi không à,Other
chăm người yêu cỡ vậy đòi gì nữa 🥲,Other
chắc bụng tôi nhiều lãi nên ăn hoài không mập được :),Other
không thấy anh mập mà em mập trước rồi đó,Other
chồng mình no là thôi không ép được,Other
ê sao tao với bồ tôi mạnh ai nấy ăn hết vậy,Surprise
chồng mình không ăn hàng 😂😂,Enjoyment
trộm vía không mập,Other
chồng tôi có ăn thừa hộ vợ nhưng cố tình gọi mà ăn không hết là tát cho dập mỏ không ăn hết suất theo tôi mua thì chấp nhận chứ biết ăn không được nhiều cố mua cho cố là ăn đập á,Other
bồ tao sáng ăn nhiêu tối bắn ra hết trơn có mập nổi đâu,Other
vợ chồng tôi mập đều như nhau,Other
tới lúc mập xấu như chó lại bảo em chán ngấy anh rồi 🥴🥴 vãi lòng chơi đúng mất dại,Disgust
người yêu tôi không chịu ăn tôi cứ nhét vào mồm ông 😂😂,Enjoyment
mới có một năm mà lên chục kg,Other
ê nha không nên cổ súy 😂,Enjoyment
thấy giống mình không anh🤣,Other
trộm vía từ 55kg lên 70kg 🥲,Other
lúc yêu có 55kg à giờ đứa 60 đứa 75kg😱,Surprise
chồng tôi không bao giờ ăn lại đồ của tôi tại vì tôi và hắn không cùng gu ăn uống :)),Other
kaka kinh nghiệm riêng hai vợ chồng mình là mập lên đều 😂😂😂,Enjoyment
từ 49 lên 65kg công nhận mình mát tay bạn nhỉ,Other
tụi tôi có ăn chậm lắm đâu chỉ là chụp hình và là mấy thứ các cước thôi mà có chậm đâu cũng có ăn ít đâu,Other
chồng tôi một năm tăng 15 kg 🤣,Enjoyment
từ 73kg lên có 100kg thôi mà haha,Enjoyment
sao tôi yêu nhau 4 5 năm nay tôi ốm lại là sau,Other
mình quen anh người yêu được hơn 3 năm mà tăng 15kg sức mạnh của tình yêu hả ta,Other
chồng tôi thì ăn ít hơn tôi,Other
lấy năng lượng để trả bài không là ngỏm😂😂,Enjoyment
trước chưa cưới em mình ngon bấy nhiêu thì giờ em ú nu bây nhiều 😐,Other
có mình tôi mập à ông thì vẫn ốm🥲,Other
giống không 🤣🤣,Enjoyment
thật ra không phải là không ăn hết một bát bún mà sợ chồng đói nên khi họ bê bún ra phải chia cho chồng một ít còn khi đi ăn với người khác thì bát bún tôi không no,Other
không có đồ dư để ăn trộm vía ăn giỏi :))),Other
vậy sao chồng tôi vẫn bình thường nhở không thấy béo lên tí nào ta,Surprise
trộm vía chưa =))))),Enjoyment
điển hình đôi chun 😂,Enjoyment
chồng tao không mập lên nổi bây ơi 🥲🥲,Sadness
biết tại sao vào quán em không đi chợ rồi để khỏi bị đổ thừa 🤣🤣,Enjoyment
85 lên hẳn một tạ =)),Enjoyment
mình lên người yêu mình xuống thì sao ta,Other
trộm vía anh lấy em về chả thấy béo chỉ thấy gầy đi:))),Other
tụi mình cứ thế thôi hẹ hẹ🤭,Enjoyment
lấy nhau 6 năm không tính lúc yêu vì yêu xa thì ông từ 51 lên 65,Other
ăn đêm nhiều là có ngày gầy đi 🙂,Other
chiến thần tốc độ đua với cụ rùa hồ gươm:),Other
mập lên người yêu bỏ đó mấy ông ơi,Other
tình yêu chưa kịp tăng cân nặng đã tăng lên vù vù trộm vía rời xa gái anh giảm được 5kg rồi,Other
haha chồng tôi cũng béo lên tại toàn ăn đồ của tôi 🤣,Enjoyment
còn em thì ngược lại hả 🤣,Enjoyment
giống không ta,Other
chồng tôi từ khi yêu tới khi cưới tới giờ 15 năm chưa bao giờ ăn gánh tôi cái gì toàn tôi gánh lại đồ ăn của chồng không à mà được cái hai đứa đều không mập😂,Other
