Sentence,Emotion,Tokenized_Sentence
"per khiếp nhớ ngày xưa quá anh em ơi , đi làm cười từ sáng tới tối luôn thở_dài",Enjoyment,"['per', 'khiếp', 'nhớ', 'ngày xưa', 'anh em', 'ơi', 'làm', 'cười', 'từ', 'sáng', 'tới', 'tối', 'luôn', 'thở_dài']"
"per 2 con hay cap màn hình nhất thế giới , nói chuyện với nhau toàn cười ỉ mỉa_mai",Enjoyment,"['per', '2', 'con', 'hay', 'cap', 'màn hình', 'nhất', 'thế giới', 'nói chuyện', 'nhau', 'toàn', 'cười', 'ỉ mỉa_mai']"
"gym thì liên quan cặc gì đến bede , tuy gym nhưng người ta còn siêng tập nặng hơn mấy tụi bây nhé",Anger,"['gym', 'liên quan', 'cặc', 'gì', 'bede', 'tuy', 'gym', 'nhưng', 'người', 'ta', 'còn', 'siêng tập', 'nặng', 'hơn', 'mấy', 'tụi', 'bây', 'nhé']"
í thức mấy đứa đi xem như cười_lớn .,Disgust,"['í thức', 'mấy', 'đứa', 'xem', 'cười_lớn']"
mấy thằng ngu này sao có ô tô đi hay vậy,Anger,"['mấy', 'thằng', 'ngu', 'sao', 'ô tô', 'hay']"
"hồi nhỏ bà mày có cho một con ngỗng mình tự tay nuôi nó . từ ngày đó nó đeo mày như chó mèo vậy . nhưng khi lớn nó lại mắc bệnh mà mất . giờ cũng hơn 4 , 5 năm rồi những nhớ nó lắm ái_ngại",Sadness,"['hồi', 'nhỏ', 'bà', 'mày', 'con', 'ngỗng', 'mình', 'tự', 'tay', 'nuôi', 'nó', 'từ', 'ngày', 'nó', 'đeo mày', 'chó', 'mèo', 'nhưng', 'lớn', 'nó', 'mắc', 'bệnh', 'mất', 'giờ', 'cũng', 'hơn', '4', '5', 'năm', 'nhớ', 'nó', 'lắm', 'ái_ngại']"
mày chuẩn bị ra rìa rồi con,Other,"['mày', 'chuẩn bị', 'rìa', 'con']"
dơ dáy,Disgust,"['dơ', 'dáy']"
đang thất tình mà dume cứ bắt đi bán xoài,Sadness,"['thất tình', 'dume', 'cứ', 'bắt', 'bán', 'xoài']"
không biết bắt đầu từ đâu luôn hôn_dịu_dàng,Sadness,"['không', 'biết', 'bắt đầu', 'từ', 'đâu', 'luôn', 'hôn_dịu_dàng']"
đâu nhất thiết mỗi cầu đường hả bạn ?,Other,"['đâu', 'nhất thiết', 'mỗi', 'cầu đường', 'hả', 'bạn', '?']"
lại mất tiền ngu,Sadness,"['mất', 'tiền', 'ngu']"
"đừng nên thích mấy ông anh cơ bắp , sợ lắm cười_toe_toét",Fear,"['đừng', 'thích', 'mấy', 'ông', 'anh', 'cơ bắp', 'sợ', 'lắm', 'cười_toe_toét']"
chia buồn cùng gia đình chị ạ,Sadness,"['chia', 'buồn', 'cùng', 'gia đình', 'chị', 'ạ']"
lâu lắm rồi chưa ăn được miếng cơm cháy .,Sadness,"['lâu', 'lắm', 'chưa', 'ăn', 'miếng', 'cơm', 'cháy']"
bài này quen quen,Other,"['bài', 'quen', 'quen']"
địt_mẹ ông cầm cam cho cẩn thận vào tôi cũng muốn ngã mẹ nó rồi này,Fear,"['địt_mẹ', 'ông', 'cầm', 'cam', 'cẩn thận', 'vào', 'tôi', 'cũng', 'muốn', 'ngã', 'mẹ', 'nó']"
khi em nói 2 chữ muốn dừng là nước mắt không bao giờ ngưng . . . đau,Sadness,"['em', 'nói', '2', 'chữ', 'muốn', 'dừng', 'nước mắt', 'không', 'bao giờ', 'ngưng', 'đau']"
"em ơi , hết rồi trầm_ngâm hết rồi , chẳng còn chi nữa đâu em .",Sadness,"['em', 'ơi', 'hết', 'trầm_ngâm', 'hết', 'chẳng', 'còn', 'chi', 'đâu', 'em']"
do tôi ganh tỵ hay sao mà tôi thấy mắt ói ghê cười_lăn_lộn_trên_sàn,Disgust,"['do', 'tôi', 'ganh tỵ', 'hay', 'sao', 'tôi', 'thấy', 'mắt', 'ói', 'ghê', 'cười_lăn_lộn_trên_sàn']"
rơi mất tim . nguy hiểm thiệt,Fear,"['rơi', 'mất', 'tim', 'nguy hiểm', 'thiệt']"
kím cớ nói chuyện chỉ để biết người đó làm gì đang như nào . có vui hay buồn . rồi lại thôi,Sadness,"['kím', 'cớ', 'nói chuyện', 'chỉ', 'để', 'biết', 'người', 'làm', 'gì', 'nào', 'vui', 'hay', 'buồn']"
tàn nhang là xác định nhá ?,Other,"['tàn', 'nhang', 'xác định', 'nhá', '?']"
thật ra cách quét hạt xốp rất dễ mà có thể các bạn chưa biết . đó là . tẩm xăng những chỗ có xốp và đốt cười_chảy_nước_mắt,Enjoyment,"['thật ra', 'cách', 'quét', 'hạt', 'xốp', 'dễ', 'có thể', 'bạn', 'chưa', 'biết', 'tẩm', 'xăng', 'chỗ', 'xốp', 'đốt', 'cười_chảy_nước_mắt']"
"thiệt tình chỉ thấy gớm thôi , chớ chẳng hay ho gì .",Disgust,"['thiệt tình', 'chỉ', 'thấy', 'gớm', 'chớ', 'chẳng', 'hay', 'ho', 'gì']"
thế là đã phần nào đoán được kết quả cuộc gặp tại hà nội,Other,"['thế là', 'phần nào', 'đoán', 'kết quả', 'cuộc', 'gặp', 'tại', 'hà nội']"
lỗi tại thằng bán hàng,Other,"['lỗi', 'tại', 'thằng', 'bán', 'hàng']"
tưởng ai hóa ra anh duong fg,Surprise,"['tưởng', 'ai', 'hóa', 'anh', 'duong', 'fg']"
per cười chắc giống cảm nhận của ông lái oto hôm qua,Enjoyment,"['per', 'cười', 'chắc', 'giống', 'cảm nhận', 'ông', 'lái', 'oto', 'hôm qua']"
khó hiểu lắm,Other,"['khó', 'hiểu', 'lắm']"
tình hình này tháng sau cũng đi tập gym mất,Other,"['tình hình', 'tháng', 'sau', 'cũng', 'tập', 'gym', 'mất']"
buồn cho 1 đất nước .,Sadness,"['buồn', '1', 'đất nước']"
con dang yêuc qua ha,Enjoyment,"['con', 'dang', 'yêuc', 'qua', 'ha']"
tài xế dở người ta đã tự cầm lái giờ còn muốn chọc thủng bánh xe hèn vãi chưởng,Anger,"['tài xế', 'dở', 'người', 'ta', 'tự', 'cầm', 'lái', 'giờ', 'còn', 'muốn', 'chọc', 'thủng', 'bánh xe', 'hèn vãi', 'chưởng']"
mấy anh chồng đẹp trai hay sợ bị vợ bỏ lắm á toàn hay ghen vợ sợ vợ bỏ,Fear,"['mấy', 'anh', 'chồng', 'đẹp trai', 'hay', 'sợ', 'vợ', 'bỏ', 'lắm', 'á toàn', 'hay', 'ghen', 'vợ', 'sợ', 'vợ', 'bỏ']"
người ngoài hành tinh nói tiếng anh ? nà ní ?,Surprise,"['người', 'ngoài', 'hành tinh', 'nói', 'tiếng', 'anh', '? nà', 'ní', '?']"
tao cũng có 1 con đi lạc 1 tuần xong nó về bắt cho tao 2 con chuột làm tao mất ngủ xong hôm sau nó đi tiếp thất_vọng tao mong nó về lắm thất_vọng,Sadness,"['tao', 'cũng', '1', 'con', 'lạc', '1', 'tuần', 'xong', 'nó', 'về', 'bắt', 'tao', '2', 'con', 'chuột', 'làm', 'tao', 'mất ngủ', 'xong', 'hôm', 'sau', 'nó', 'tiếp', 'thất_vọng', 'tao', 'mong', 'nó', 'về', 'lắm', 'thất_vọng']"
lại khoe có người yêu _,Other,"['khoe', 'người yêu']"
kiểu gì mai cũng lại có vụ rất gì và này nọ cho xem,Other,"['kiểu', 'gì', 'mai', 'cũng', 'vụ', 'gì', 'nọ', 'xem']"
sao nhanh như chớp vậy được,Surprise,"['sao', 'nhanh', 'chớp']"
tổ sư chúng mày,Anger,"['tổ sư', 'chúng mày']"
rồi các em cũng ăn cứt thôi cười,Disgust,"['em', 'cũng', 'ăn cứt', 'cười']"
hôm qua xem cười lộn ruột,Enjoyment,"['hôm qua', 'xem', 'cười lộn', 'ruột']"
cười cuộc sống mà . ngày càng thấy bản thân quá nhạt và duyên đùa,Sadness,"['cười', 'cuộc sống', 'ngày càng', 'thấy', 'bản thân', 'nhạt', 'duyên đùa']"
"địt_mẹ hồi đó nhà có nuôi bốn con , bữa đang ngồi chơi nặn đất sét nó chạy cả lũ tới , thật sự là tao không biết con đéo nào nhma có một con trong đó kéo áo phía sau lưng tao lên rồi cả lũ cắn lưng tao dume nó thốn vãi luôn . thề !",Anger,"['địt_mẹ', 'hồi', 'nhà', 'nuôi', 'bốn', 'con', 'bữa', 'ngồi', 'chơi', 'nặn', 'đất sét', 'nó', 'chạy', 'cả', 'lũ', 'tới', 'thật sự', 'tao', 'không', 'biết', 'con', 'đéo', 'nào', 'nhma', 'con', 'kéo', 'áo', 'phía', 'sau', 'lưng', 'tao', 'lên', 'cả', 'lũ', 'cắn', 'lưng', 'tao', 'dume', 'nó', 'thốn', 'vãi', 'luôn', 'thề', '!']"
tăng sáng lên nhìn cho rõ mặt chứ,Other,"['tăng', 'sáng', 'lên', 'nhìn', 'rõ', 'mặt', 'chứ']"
per võ công thâm hậu quá,Surprise,"['per', 'võ công', 'thâm hậu']"
mấy cái video của bọn này đóng hay vãi,Surprise,"['mấy', 'cái', 'video', 'bọn', 'đóng', 'hay', 'vãi']"
chỉ cần thích cái là muốn rụng tim,Enjoyment,"['chỉ', 'cần', 'thích', 'cái là', 'muốn', 'rụng', 'tim']"
hên là nó còn cái quần con không thì cười_lăn_lộn_trên_sàn,Surprise,"['hên', 'nó', 'còn', 'cái', 'quần', 'con', 'không', 'cười_lăn_lộn_trên_sàn']"
quên tận 23 giáo viên,Surprise,"['quên', 'tận', '23', 'giáo viên']"
thấy tội em thỏ bị ăn đòn tới tấp,Sadness,"['thấy', 'tội', 'em', 'thỏ', 'ăn', 'đòn', 'tới tấp']"
"đúng vại , với ai nó cũng tỏ ra như thế . hihi cười_chảy_nước_mắt",Enjoyment,"['đúng', 'vại', 'ai', 'nó', 'cũng', 'tỏ', 'như thế', 'hihi', 'cười_chảy_nước_mắt']"
việt nam không có những người như em hòa nhé,Anger,"['việt nam', 'không', 'người', 'em', 'hòa', 'nhé']"
ngu dốt nhất là sử dụng bạo lực để giải quyết vấn đề ở năm 2025 này cười,Anger,"['ngu', 'dốt', 'nhất', 'sử dụng', 'bạo lực', 'để', 'giải quyết', 'vấn đề', 'năm', '2025', 'cười']"
ê sao y chang tôi luôn á cha ơi,Surprise,"['ê sao', 'y chang', 'tôi', 'luôn', 'á cha', 'ơi']"
lại là án oan sai trầm_ngâm,Sadness,"['án', 'oan', 'sai', 'trầm_ngâm']"
có tiền mua cả cây nhỉ,Surprise,"['tiền', 'mua', 'cả', 'cây', 'nhỉ']"
đáng yêu như em tao ý . cứ mỗi lần nó quyết định ngủ ở đâu là nó lại đấu tranh tư tưởng cười_lăn_lộn_trên_sàn,Enjoyment,"['đáng', 'yêu', 'em', 'tao ý', 'cứ', 'mỗi', 'lần', 'nó', 'quyết định', 'ngủ', 'đâu', 'nó', 'đấu tranh', 'tư tưởng', 'cười_lăn_lộn_trên_sàn']"
tội quá . thương em,Sadness,"['tội', 'thương', 'em']"
sang năm nữa vác giường ra mà nhìn,Other,"['sang', 'năm', 'vác', 'giường', 'nhìn']"
vẫn là cái thói đối tốt với người ngoài và làm đau người thân quanh mình !,Disgust,"['vẫn', 'cái', 'thói', 'đối tốt', 'người', 'ngoài', 'làm', 'đau', 'người thân', 'quanh', 'mình', '!']"
per con người dù có bị trừ hết điểm cũng chạ thèm quan tâm ạ mỉm_cười,Disgust,"['per', 'con người', 'dù', 'trừ', 'hết', 'điểm', 'cũng', 'chạ', 'thèm', 'quan tâm', 'ạ', 'mỉm_cười']"
"vietcombank 1 tháng trừ hết 2 k phí inter với mobile banking , dù tháng đó kau chả xài tới cái nào buồn",Sadness,"['vietcombank', '1', 'tháng', 'trừ', 'hết', '2', 'k', 'phí', 'inter', 'mobile', 'banking', 'dù', 'tháng', 'kau', 'chả', 'xài', 'tới', 'cái', 'nào', 'buồn']"
"hồi nhỏ thì tao bị cả bầy dí , được fine cười đến khi tao 12 và đi học đh năm nhất , sau 1 tháng xa nhà , về nhà và cái kết là tao không còn bước ra khỏi cửa nữa , n dí everywhere cười",Fear,"['hồi', 'nhỏ', 'tao', 'cả', 'bầy', 'dí', 'fine', 'cười', 'tao', '12', 'học', 'đh', 'năm', 'nhất', 'sau', '1', 'tháng', 'xa', 'nhà', 'về', 'nhà', 'cái', 'kết', 'tao', 'không', 'còn', 'bước', 'khỏi', 'cửa', 'n', 'dí', 'everywhere', 'cười']"
thú vị vậy cười,Enjoyment,"['thú vị', 'cười']"
ấm lòng vãi huhu,Enjoyment,"['ấm', 'lòng', 'vãi', 'huhu']"
đem con bọn mày đến đây tao cho ăn cơm mốc rồi cảnh cáo tao rút kinh nghiệm thôi nha,Anger,"['đem', 'con', 'bọn', 'mày', 'đây', 'tao', 'ăn', 'cơm', 'mốc', 'cảnh cáo', 'tao', 'rút', 'kinh nghiệm', 'nha']"
per đọc vài dòng là lướt xuống cuối để xem có phải hi vọng câu chuyện mình vừa bịa ra . nhưng không phải . không,Enjoyment,"['per', 'đọc', 'vài', 'dòng', 'lướt', 'xuống', 'cuối', 'để', 'xem', 'phải', 'hi vọng', 'câu chuyện', 'mình', 'vừa', 'bịa', 'nhưng', 'không', 'phải', 'không']"
anh này còn phim pk nữa rất hay và ý nghĩa,Enjoyment,"['anh', 'còn', 'phim', 'pk', 'hay', 'ý nghĩa']"
nhìn dáng đi mà nhớ ông nội thất_vọng,Sadness,"['nhìn', 'dáng', 'nhớ', 'ông', 'nội thất_vọng']"
xin lỗi đây mình vẫn nấu nhé,Enjoyment,"['xin lỗi', 'đây', 'mình', 'vẫn', 'nấu', 'nhé']"
mình làm nũng thì người ta nói mình trẻ con,Sadness,"['mình', 'làm', 'nũng', 'người', 'ta', 'nói', 'mình', 'trẻ con']"
phá làng phá xóm,Disgust,"['phá', 'làng', 'phá', 'xóm']"
per em hiểu sao anh đưa em quyển sổ rồi nha không,Enjoyment,"['per', 'em', 'hiểu', 'sao', 'anh', 'đưa', 'em', 'quyển', 'sổ', 'nha', 'không']"
cưng quá trời luôn,Enjoyment,"['cưng', 'trời', 'luôn']"
tr má cái tướng ổng nằm,Surprise,"['tr', 'má', 'cái', 'tướng', 'ổng', 'nằm']"
đẹp khó tin quá,Surprise,"['đẹp', 'khó', 'tin']"
cái lò xô ngày xưa ma,Other,"['cái', 'lò xô', 'ngày xưa', 'ma']"
đậu phộng hahahah may hềy,Enjoyment,"['đậu phộng', 'hahahah', 'may', 'hềy']"
cái loại có não mà không có nhận thức không có tiền đã đành còn không có cả lương tâm,Anger,"['cái', 'loại', 'não', 'không', 'nhận thức', 'không', 'tiền', 'đã đành', 'còn', 'không', 'cả', 'lương tâm']"
"nhà nuôi 1 cặp ngỗng kêu thì ôi thôi điếc tai luôn . chạy xe thì cứ canh ngay đầu xe mà nhào ra mổ , dí hơn cả chó nữa",Other,"['nhà', 'nuôi', '1', 'cặp', 'ngỗng', 'kêu', 'ôi', 'điếc', 'tai', 'luôn', 'chạy', 'xe', 'cứ', 'canh', 'ngay', 'đầu', 'xe', 'nhào', 'mổ', 'dí', 'hơn', 'cả', 'chó']"
cái phim vietsub đang hay lồng tiếng vào nghe dị ứng thật chán,Disgust,"['cái', 'phim', 'vietsub', 'hay', 'lồng tiếng', 'vào', 'nghe', 'dị ứng', 'chán']"
bộ công ty mình nghèo lắm hay sao mà để nhà nước nuôi cơm chỉ vậy,Disgust,"['bộ', 'công ty', 'mình', 'nghèo', 'lắm', 'hay', 'sao', 'để', 'nhà nước', 'nuôi', 'cơm', 'chỉ']"
hiệu trưởng quên thôi chứ 23 giáo viên cùng quên thế đéo nào được,Anger,"['hiệu trưởng', 'quên', 'chứ', '23', 'giáo viên', 'cùng', 'quên', 'thế đéo', 'nào']"
địt_mẹ mưa đâu đéo thấy . nóng vãi,Disgust,"['địt_mẹ', 'mưa', 'đâu', 'đéo', 'thấy', 'nóng', 'vãi']"
lại cho lên chơi với các cụ hài_lòng,Other,"['lên', 'chơi', 'cụ', 'hài_lòng']"
"chuẩn đó , mà quên chưa có người yêu",Enjoyment,"['chuẩn', 'quên', 'chưa', 'người yêu']"
tôi nói với các ông nhé . dắt bộ qua chốt cũng chưa chắc ngon ăn per,Other,"['tôi', 'nói', 'ông', 'nhé', 'dắt', 'bộ', 'qua', 'chốt', 'cũng', 'chưa', 'chắc', 'ngon', 'ăn', 'per']"
nó lại đấm cho thì khổ cái gì cũng phạt đúng thời thằng công an trị,Anger,"['nó', 'đấm', 'khổ', 'cái', 'gì', 'cũng', 'phạt', 'đúng', 'thời', 'thằng', 'công an', 'trị']"
choe cái thùng xôpe cho ông kia cái vô duyên tiền người ta ăn gì kệ người ta nói,Anger,"['choe', 'cái', 'thùng', 'xôpe', 'ông', 'cái', 'vô duyên', 'tiền', 'người', 'ta', 'ăn', 'gì', 'kệ', 'người', 'ta', 'nói']"
đọc mãi không hiểu,Anger,"['đọc', 'mãi', 'không', 'hiểu']"
"thiện tai , thế giới này khi nào mới được yên bình",Fear,"['thiện', 'tai', 'thế giới', 'nào', 'mới', 'yên bình']"
má lỡ té xuống 1 cái tao nói lên tắm 8 năm cũng đéo sạch nữa,Fear,"['má', 'lỡ', 'té', 'xuống', '1', 'cái', 'tao', 'nói', 'lên', 'tắm', '8', 'năm', 'cũng', 'đéo', 'sạch']"
bả đòi cái gì vậy ?,Other,"['bả', 'đòi', 'cái', 'gì', '?']"
mấy con gà bị lừa mà đéo biết .,Other,"['mấy', 'con', 'gà', 'lừa', 'đéo', 'biết']"
thấy tội nó ghê ?,Sadness,"['thấy', 'tội', 'nó', 'ghê', '?']"
không nỡ bỏ đi mấy thứ linh tinh thời đi học,Other,"['không', 'nỡ', 'bỏ', 'mấy', 'thứ', 'linh tinh thời', 'học']"
bởi nói để trung nguyên cho bà thảo thì chắc chắn 10 với cái bộ óc sáng tạo cùng với sự lãnh đạo tài giỏi và lòng tham hơn người và trí tuệ ngắn hạn sẽ dẫn dắt trung nguyên xuống con mẹ nó giếng luôn .,Disgust,"['bởi', 'nói', 'để', 'trung nguyên', 'bà', 'thảo', 'chắc chắn', '10', 'cái', 'bộ óc', 'sáng tạo', 'cùng với', 'sự', 'lãnh đạo', 'tài giỏi', 'lòng', 'tham', 'hơn', 'người', 'trí tuệ', 'ngắn hạn', 'dẫn dắt', 'trung nguyên', 'xuống', 'con', 'mẹ', 'nó', 'giếng', 'luôn']"
"ôi zồi ôi , nhìn cái mặt của ẻm kìa , yêu ghê cười",Enjoyment,"['ôi', 'zồi ôi', 'nhìn', 'cái', 'mặt', 'ẻm kìa', 'yêu', 'ghê', 'cười']"
giờ thì hiểu sao giáo dục liên tục dính phốt rồi hén .,Disgust,"['giờ', 'hiểu', 'sao', 'giáo dục', 'liên tục', 'dính', 'phốt', 'hén']"
"văn minh quá , đường trong sổ đỏ người ta mà !",Disgust,"['văn minh', 'đường', 'sổ đỏ', 'người', 'ta', '!']"
per cười_chảy_nước_mắt còn nhớ không ?,Enjoyment,"['per', 'cười_chảy_nước_mắt', 'còn', 'nhớ', 'không', '?']"
cần 1 thời gian dài thật dài nữa thì ý thức mới đi lên được,Other,"['cần', '1', 'thời gian', 'dài', 'dài', 'ý thức', 'mới', 'lên']"
"hành nó đưa đèn ông sao lên nữa chứ , ác vãi , ta nhớ lại còn cay ?",Anger,"['hành', 'nó', 'đưa', 'đèn', 'ông', 'sao', 'lên', 'chứ', 'ác vãi', 'ta', 'nhớ', 'còn', 'cay', '?']"
người chứ phải trâu bò đâu mà ợ lên nhai lại,Disgust,"['người', 'chứ', 'phải', 'trâu bò', 'đâu', 'ợ', 'lên', 'nhai']"
lại cái trò đéo cho đỗ ?,Anger,"['cái', 'trò', 'đéo', 'đỗ', '?']"
e quê bg mà mùa vải còn không có vải mà ăn,Sadness,"['e', 'quê', 'bg', 'mùa', 'vải', 'còn', 'không', 'vải', 'ăn']"
"không phù hợp thổ nhưỡng , khí hậu . vậy mà vẫn tung hô , dải ngân để làm khổ dân . quả bóng trách nhiệm chẳng thuộc về ai cả . buồn_bã",Sadness,"['không', 'phù hợp', 'thổ nhưỡng', 'khí hậu', 'vậy mà', 'vẫn', 'tung hô', 'dải ngân', 'để', 'làm', 'khổ dân', 'quả', 'bóng', 'trách nhiệm', 'chẳng', 'thuộc', 'về', 'ai', 'cả', 'buồn_bã']"
đéo bít sợ là gì đến lúc chết lại đổ cho tại số,Disgust,"['đéo', 'bít', 'sợ', 'gì', 'lúc', 'chết', 'đổ', 'tại', 'số']"
"nhiều kỷ niệm đẹp , giờ nhìn mấy đứa nhóc đi học mà muốn quay về quá khứ .",Sadness,"['nhiều', 'kỷ niệm', 'đẹp', 'giờ', 'nhìn', 'mấy', 'đứa', 'nhóc', 'học', 'muốn', 'quay', 'về', 'quá khứ']"
sao nhìn nó đấm đéo có lực gì hết nhỉ,Other,"['sao', 'nhìn', 'nó', 'đấm đéo', 'có lực', 'gì', 'hết', 'nhỉ']"
năm nay nhà trường bán sách giáo khoa là phải xuất hóa đơn cho tao nha,Anger,"['năm', 'nay', 'nhà trường', 'bán', 'sách giáo khoa', 'phải', 'xuất', 'hóa đơn', 'tao', 'nha']"
làm mấy chuyện dở người để được nó chú ý,Other,"['làm', 'mấy', 'chuyện', 'dở người', 'để', 'nó', 'chú ý']"
per tự nhiên thấy mình hơi thất đức,Other,"['per', 'tự nhiên', 'thấy', 'mình', 'hơi', 'thất đức']"
"tao cưới rồi , cưới nữa cho vợ tao chém tao chết à",Fear,"['tao', 'cưới', 'cưới', 'vợ', 'tao', 'chém', 'tao', 'chết', 'à']"
