Sentence,Emotion,Tokenized_Sentence
phim này mới ra được có tập 1 thôi . hay phết,Enjoyment,"['phim', 'mới', 'tập', '1', 'hay', 'phết']"
đù . ? sợ tụt cười_lớn,Fear,"['đù', '?', 'sợ', 'tụt', 'cười_lớn']"
"bị chó rượt cũng không đáng sợ bằng mẹ này . gặp chó mà có ý định rượt thì đứng im hoặc đi nhẹ nhàng nó nghỉ rượt . còn mẹ này chạy mẻ rượt , đi nhẹ mẻ rượt , đứng im mẻ mổ như mổ thức ăn . thiếu điều muốn quỳ lạy van xin mẻ luôn .",Fear,"['chó', 'rượt', 'cũng', 'không', 'đáng', 'sợ', 'bằng', 'mẹ', 'gặp', 'chó', 'ý định', 'rượt', 'đứng', 'im', 'hoặc', 'nhẹ nhàng', 'nó', 'nghỉ', 'rượt', 'còn', 'mẹ', 'chạy mẻ', 'rượt', 'nhẹ mẻ', 'rượt', 'đứng', 'im mẻ', 'mổ', 'mổ', 'thức ăn', 'thiếu', 'điều', 'muốn', 'quỳ', 'lạy', 'van xin', 'mẻ', 'luôn']"
ông anh đỗ xe cũng vô duyên mà chị chủ thớt bán hàng online cũng chẳng kém duyên,Disgust,"['ông', 'anh', 'đỗ', 'xe', 'cũng', 'vô duyên', 'chị', 'chủ', 'thớt', 'bán', 'hàng', 'online', 'cũng', 'chẳng', 'kém', 'duyên']"
hàng nông sản việt nam là thứ bị cạnh tranh và phá hoại nhìu nhất ráng_sức,Sadness,"['hàng', 'nông sản việt nam', 'thứ', 'cạnh tranh', 'phá hoại', 'nhìu', 'nhất', 'ráng_sức']"
những người có tài như này công nhận giỏi,Enjoyment,"['người', 'tài', 'công nhận', 'giỏi']"
vô tâm vãi . thôi độc thân vui tính đi .,Disgust,"['vô', 'tâm vãi', 'độc thân', 'vui', 'tính']"
cần gì làm quá như thế đùa,Disgust,"['cần', 'gì', 'làm', 'như thế', 'đùa']"
"nước mắt tự trào ra , thật sự rất cảm động buồn_bã",Sadness,"['nước mắt', 'tự', 'trào', 'thật sự', 'cảm động', 'buồn_bã']"
đừng bỏ tao ra đi mà,Sadness,"['đừng', 'bỏ', 'tao']"
giá rẻ quá,Surprise,"['giá', 'rẻ']"
chắc thôi tao đéo ra đường luôn cười sợ vãi,Fear,"['chắc', 'tao', 'đéo', 'đường', 'luôn', 'cười', 'sợ', 'vãi']"
xem đến cuối video mà vẫn đéo biết con nhỏ đó muốn gì . dài dòng vãi,Anger,"['xem', 'cuối', 'video', 'vẫn', 'đéo', 'biết', 'con nhỏ', 'muốn', 'gì', 'dài', 'dòng', 'vãi']"
ờ thì giống nhau hay chỉ là trùng hợp,Other,"['ờ', 'giống', 'nhau', 'hay', 'chỉ', 'trùng hợp']"
hành văn khó hiểu vãi suy_nghĩ,Disgust,"['hành văn', 'khó', 'hiểu', 'vãi', 'suy_nghĩ']"
"cứ thấy nó là đi đường vòng , dù đường hơi xa vẫn đỡ hơn bị nó dí cười",Fear,"['cứ', 'thấy', 'nó', 'đường', 'vòng', 'dù', 'đường', 'hơi', 'xa', 'vẫn', 'đỡ', 'hơn', 'nó', 'dí', 'cười']"
bà ma nữ nhập vào nv chính thấy dễ thương dã man say_mê,Enjoyment,"['bà', 'ma', 'nữ', 'nhập', 'vào', 'nv', 'chính', 'thấy', 'dễ thương', 'dã man', 'say_mê']"
1 câu chuyện buồn cười khuôn mặt biểu cảm buồn,Sadness,"['1', 'câu chuyện', 'buồn cười', 'khuôn mặt', 'biểu cảm', 'buồn']"
chơi thế không hay nha page dume cười,Anger,"['chơi', 'thế', 'không', 'hay', 'nha', 'page', 'dume', 'cười']"
"tao buồn quá , tao đang khóc !",Sadness,"['tao', 'buồn', 'tao', 'khóc', '!']"
các bạn làm bố đi rồi sẽ hiểu được bố mẹ mình yêu mình nhiều thế nào,Other,"['bạn', 'làm', 'bố', 'hiểu', 'bố mẹ', 'mình', 'yêu', 'mình', 'nhiều', 'thế nào']"
câu chuyện mọc sừng được bắt nguồn từ đó cười,Enjoyment,"['câu chuyện', 'mọc', 'sừng', 'bắt nguồn', 'từ', 'cười']"
vậy thì nói ngoài đời đi,Other,"['vậy thì', 'nói', 'ngoài', 'đời']"
"phải hỏi đứa nhỏ xem có phải ba nó không đã , nếu nó chưa biết nói thì nhìn ánh mắt nó thì biết thôi . mấy người tay và miệng nhanh hơn não này đúng là gây họa cho co người ta",Disgust,"['phải', 'hỏi', 'đứa', 'nhỏ', 'xem', 'phải', 'ba', 'nó', 'không', 'nếu', 'nó', 'chưa', 'biết', 'nói', 'nhìn', 'ánh', 'mắt', 'nó', 'biết', 'mấy', 'người', 'tay', 'miệng', 'nhanh', 'hơn', 'não', 'đúng', 'gây', 'họa', 'co', 'người', 'ta']"
có 5 tr thôi à,Other,"['5', 'tr', 'à']"
"suốt ngày trật ray , còn hay không sự phù hợp hệ thống ray tàu với hệ thống đường sắt vn",Fear,"['suốt', 'ngày', 'trật', 'ray', 'còn', 'hay', 'không', 'sự', 'phù hợp', 'hệ thống', 'ray', 'tàu', 'hệ thống', 'đường sắt', 'vn']"
may không đi,Other,"['may', 'không']"
có cả túi vứt vỏ kẹo . văn minh vãi,Enjoyment,"['cả', 'túi', 'vứt', 'vỏ', 'kẹo', 'văn minh', 'vãi']"
hay quá,Enjoyment,['hay']
nghe có vẻ vô lý nhỉ,Disgust,"['nghe', 'có vẻ', 'vô lý', 'nhỉ']"
vợ em nó bảo bếp gas các bác ạ cười_lăn_lộn_trên_sàn,Enjoyment,"['vợ', 'em', 'nó', 'bảo', 'bếp', 'gas', 'bác', 'ạ', 'cười_lăn_lộn_trên_sàn']"
"có tớ nhé , bạn không cô đơn đâu .",Enjoyment,"['tớ', 'nhé', 'bạn', 'không', 'cô đơn', 'đâu']"
chạy xe hơn 40 chỉ để chạy ngang chỗ crush làm nhìn 1 cái rồi về cười đến giờ vẫn vậy cứ rảnh là chạy vô nhìn cái rồi về cười,Enjoyment,"['chạy', 'xe', 'hơn', '40', 'chỉ', 'để', 'chạy', 'ngang', 'chỗ', 'crush', 'làm', 'nhìn', '1', 'cái', 'về', 'cười', 'giờ', 'vẫn', 'cứ', 'rảnh', 'chạy', 'vô', 'nhìn', 'cái', 'về', 'cười']"
"tao không khóc , tao nghĩ . tao sau này có một phút nào đó muốn quay lại hay không .",Other,"['tao', 'không', 'khóc', 'tao', 'nghĩ', 'tao', 'sau này', 'phút', 'nào', 'muốn', 'quay', 'hay', 'không']"
hỏi sao bác sĩ hay bị người nhà bệnh nhân chém cười,Enjoyment,"['hỏi', 'sao', 'bác sĩ', 'hay', 'người nhà', 'bệnh nhân', 'chém', 'cười']"
coi phim này mà ứa nước mắt buồn_bã,Sadness,"['coi', 'phim', 'ứa', 'nước mắt', 'buồn_bã']"
mình đã học được cách giả vờ như không nghe tiếng gì . còn bị chửi dài dài cho tới khi trưởng thành hãy tập quen với điều ấy cười,Other,"['mình', 'học', 'cách', 'giả vờ', 'không', 'nghe', 'tiếng', 'gì', 'còn', 'chửi', 'dài dài', 'tới', 'trưởng thành', 'hãy', 'tập', 'quen', 'điều', 'ấy', 'cười']"
xem hết mới biết cái video nó không phải video hài thấy buồn buồn buồn_ngủ,Sadness,"['xem', 'hết', 'mới', 'biết', 'cái', 'video', 'nó', 'không', 'phải', 'video', 'hài', 'thấy', 'buồn buồn', 'buồn_ngủ']"
"đừng tin vào lời ong bướm , đó là hố sâu , là cạm bẫy tình yêu cười",Fear,"['đừng', 'tin', 'vào', 'lời', 'ong bướm', 'hố', 'sâu', 'cạm', 'bẫy', 'tình yêu', 'cười']"
còn tao thì 14 2 này trở đi tao không còn fa nữa mà chuyển sang những người già neo đơn . không,Enjoyment,"['còn', 'tao', '14', '2', 'trở', 'tao', 'không', 'còn', 'fa', 'chuyển', 'sang', 'người', 'già', 'neo đơn', 'không']"
t thì thích cầu này vãi . kiểu mấy người năng động thì sáng nào đi qua cầu này cũng vui,Enjoyment,"['t', 'thích', 'cầu', 'vãi', 'kiểu', 'mấy', 'người', 'năng động', 'sáng', 'nào', 'qua', 'cầu', 'cũng', 'vui']"
"thề , coi rồi mà xem lại vẫn buồn",Sadness,"['thề', 'coi', 'xem lại', 'vẫn', 'buồn']"
tổ cha thằng viết kịch bản . mồi dâng đến miệng mà không cho ăn . bếp trưởng said,Anger,"['tổ', 'cha', 'thằng', 'viết', 'kịch bản', 'mồi', 'dâng', 'miệng', 'không', 'ăn', 'bếp', 'trưởng', 'said']"
đỗ chỗ này hay bị mưa gạch lắm,Other,"['đỗ', 'chỗ', 'hay', 'mưa', 'gạch', 'lắm']"
"bảng thống kê so sánh ngành nghề , vị trí lẫn lộn , vô giá trị .",Disgust,"['bảng', 'thống kê', 'so sánh', 'ngành nghề', 'vị trí', 'lẫn lộn', 'vô', 'giá trị']"
không còn tính người nữa rồi,Disgust,"['không', 'còn', 'tính', 'người']"
"ôi trời ơi , buồn cười quá đi mất cười_chảy_nước_mắt",Enjoyment,"['ôi', 'trời ơi', 'buồn cười', 'mất', 'cười_chảy_nước_mắt']"
"đặt mình vào vị trí của nhau , biết lo lắng suy nghĩ san sẻ cho nhau vậy là đủ rồi . có quá khó không ?",Sadness,"['đặt', 'mình', 'vào', 'vị trí', 'nhau', 'biết', 'lo lắng', 'suy nghĩ', 'san sẻ', 'nhau', 'đủ', 'khó', 'không', '?']"
"bác khoe cái gì , em đây đi xe lăn nhé , xe đạp chỉ là ước mơ của em thôi",Other,"['bác', 'khoe', 'cái', 'gì', 'em', 'đây', 'xe lăn', 'nhé', 'xe đạp', 'chỉ', 'ước mơ', 'em']"
"chị ấy cười với tao kìa chúng mày , hạnh phúc ghê cười_mỉm",Enjoyment,"['chị', 'ấy', 'cười', 'tao', 'kìa', 'chúng mày', 'hạnh phúc', 'ghê', 'cười_mỉm']"
"ai chả có lúc nóng , quan trọng sự kiềm chế của bạn như nào thôi",Other,"['ai', 'chả', 'lúc', 'nóng', 'quan trọng', 'sự', 'kiềm chế', 'bạn', 'nào']"
con dang yêuc qua ha,Enjoyment,"['con', 'dang', 'yêuc', 'qua', 'ha']"
tới luôn em ơi .,Other,"['tới', 'luôn', 'em', 'ơi']"
con này nó nhờ thằng kia dọn mạng nhện ý mà có gì đâu,Other,"['con', 'nó', 'nhờ', 'thằng', 'dọn mạng', 'nhện ý', 'gì', 'đâu']"
lớn quá rồi chẳng được mẹ mắng chửi nữa dễ_thương,Other,"['lớn', 'chẳng', 'mẹ', 'mắng', 'chửi', 'dễ_thương']"
có tiền thì có vị ngọt và không có tiền thì đắng và cay thế thôi,Other,"['tiền', 'vị', 'ngọt', 'không', 'tiền', 'đắng', 'cay thế']"
"theo bác thế nào là tránh cửa ra 1 tý , cả cái vỉa hè nhắn tin kia bạn còn muốn tránh đi đâu",Other,"['theo', 'bác', 'thế nào', 'tránh', 'cửa', '1', 'tý', 'cả', 'cái', 'vỉa hè', 'nhắn tin', 'bạn', 'còn', 'muốn', 'tránh', 'đâu']"
tao vẫn nấu hôm trời mất điện,Other,"['tao', 'vẫn', 'nấu', 'hôm', 'trời', 'mất', 'điện']"
tử hình loại này đi,Anger,"['tử hình', 'loại']"
fa đéo thích video này cười_mỉa,Disgust,"['fa', 'đéo', 'thích', 'video', 'cười_mỉa']"
"tao thấy không có người yêu vui mà , 5 năm rồi không yêuc",Other,"['tao', 'thấy', 'không', 'người yêu', 'vui', '5', 'năm', 'không', 'yêuc']"
bắt được đứa nào rải đinh cho nó đi tù . coi thường tính mạng người khác,Disgust,"['bắt', 'đứa', 'nào', 'rải', 'đinh', 'nó', 'tù', 'coi thường', 'tính mạng', 'người', 'khác']"
per sắm 1 cái cho công túa ngồi nhà kêu gu gu hí cười,Enjoyment,"['per', 'sắm', '1', 'cái', 'công túa', 'ngồi', 'nhà', 'kêu', 'gu gu', 'hí', 'cười']"
thằng con đã thấy được sự sợ hãi trong mắt bố nó rồi,Other,"['thằng', 'con', 'thấy', 'sự', 'sợ hãi', 'mắt', 'bố', 'nó']"
8 h sáng sợ nó ngủ còn chưa dậy á,Other,"['8', 'h', 'sáng', 'sợ', 'nó', 'ngủ', 'còn', 'chưa', 'dậy', 'á']"
chỉ cần folow anh trum trên twirter là chuyện quan trọng gì của mẽo trên thế giới cũng biết hết nháy_mắt,Enjoyment,"['chỉ', 'cần', 'folow', 'anh', 'trum', 'trên', 'twirter', 'chuyện', 'quan trọng', 'gì', 'mẽo', 'trên', 'thế giới', 'cũng', 'biết', 'hết', 'nháy_mắt']"
ghét 2 đứa này quá đi,Disgust,"['ghét', '2', 'đứa']"
thế là đầu khấc mất vợ tương lai,Other,"['thế', 'đầu', 'khấc', 'mất', 'vợ', 'tương lai']"
cũng như đàn ông gục ngã trước cô gái nhiều sắc ! đặc biệt là 50 sắc thái cười_chảy_nước_mắt,Enjoyment,"['cũng', 'đàn ông', 'gục', 'ngã', 'trước', 'cô', 'gái', 'nhiều', 'sắc', '!', 'đặc biệt', '50', 'sắc thái', 'cười_chảy_nước_mắt']"
con rắn thật nó lại tưởng đồng loại nó chui mọi người vào ở luôn,Other,"['con', 'rắn', 'nó', 'tưởng', 'đồng loại', 'nó', 'chui', 'mọi', 'người', 'vào', 'luôn']"
có đứa con gái như vậy kêu làm việc nhà hằng ngày tôi cũng làm nữa hôn,Enjoyment,"['đứa', 'con', 'gái', 'như vậy', 'kêu', 'làm việc', 'nhà', 'hằng', 'ngày', 'tôi', 'cũng', 'làm', 'nữa hôn']"
chuyện thì buồn nhưng nhìn cách kể của bé này thì nhịn cười không được cười_chảy_nước_mắt,Enjoyment,"['chuyện', 'buồn', 'nhưng', 'nhìn', 'cách', 'kể', 'bé', 'nhịn', 'cười', 'không', 'cười_chảy_nước_mắt']"
per nhớ nhà mi có hè cười_ngượng_ngùng,Enjoyment,"['per', 'nhớ', 'nhà mi', 'hè', 'cười_ngượng_ngùng']"
thằng học sinh làm khổ bome mày rồi,Disgust,"['thằng', 'học sinh', 'làm', 'khổ', 'bome', 'mày']"
sao lại cưng đến thế này,Enjoyment,"['sao', 'cưng', 'thế này']"
"thuyết âm mưu . nó đang muốn nhờ vả đấy , không nhờ được thì nó vả",Other,"['thuyết', 'âm mưu', 'nó', 'muốn', 'nhờ vả', 'đấy', 'không', 'nhờ', 'nó', 'vả']"
moá . vẫn nhớ hồi nhỏ bị ngỗng đuổi . đù má tao mới là đứa bé ngây thơ hồn nhiên thôi mà dume tao sợ tao ám ảnh đến bao giờ huhu khóc_nức_nở,Fear,"['moá', 'vẫn', 'nhớ', 'hồi', 'nhỏ', 'ngỗng đuổi', 'đù', 'má', 'tao', 'mới', 'đứa', 'bé', 'ngây thơ', 'hồn nhiên', 'dume', 'tao', 'sợ', 'tao', 'ám ảnh', 'bao giờ', 'huhu', 'khóc_nức_nở']"
thằng này đi sing học luật hay sao mà viết hay quá vậy ?,Other,"['thằng', 'sing học', 'luật', 'hay', 'sao', 'viết', 'hay', '?']"
và đó đéo phải là tao cười,Sadness,"['đéo', 'phải', 'tao', 'cười']"
nách kẹp cái gì ấy nhỉ các bác,Other,"['nách', 'kẹp', 'cái', 'gì', 'ấy', 'nhỉ', 'bác']"
đắng lắm . mà qua rồi nên bỏ đi . khẩu nghiệp nữa,Other,"['đắng', 'lắm', 'qua', 'bỏ', 'khẩu nghiệp']"
"con người hay con vật nó còn biết suy nghĩ , đây là loại gì",Disgust,"['con người', 'hay', 'con', 'vật', 'nó', 'còn', 'biết', 'suy nghĩ', 'đây', 'loại', 'gì']"
chào tháng 10 ! tháng sanh thần của tôi . hi vọng mọi chuyện tốt đẹp,Enjoyment,"['chào', 'tháng', '10', '!', 'tháng', 'sanh thần', 'tôi', 'hi vọng', 'mọi', 'chuyện', 'tốt đẹp']"
cái nay nhận ra lâu roài . mà đi làm toàn gặp đồng nghiệp đáng yêu hi,Enjoyment,"['cái', 'nay', 'nhận', 'lâu roài', 'làm', 'toàn', 'gặp', 'đồng nghiệp', 'đáng', 'yêu', 'hi']"
lại khiển trách kiểm điểm rút kinh nghiệm nữa ah,Disgust,"['khiển trách', 'kiểm điểm', 'rút', 'kinh nghiệm', 'ah']"
tao cũng co con gái nhưng nó không như loại mày đẻ ra chỉ đau cười_lớn phí cả công nuôi nuôi con chó còn hơn nuôi loại con như mày,Anger,"['tao', 'cũng', 'co', 'con', 'gái', 'nhưng', 'nó', 'không', 'loại', 'mày', 'đẻ', 'chỉ', 'đau', 'cười_lớn phí', 'cả', 'công nuôi', 'nuôi', 'con', 'chó', 'còn', 'hơn', 'nuôi', 'loại', 'con', 'mày']"
cái cảm giác nhìn người thân mình khổ còn mình lại chẳng làm được gì giúp .,Sadness,"['cái', 'cảm giác', 'nhìn', 'người thân', 'mình', 'khổ', 'còn', 'mình', 'chẳng', 'làm', 'gì', 'giúp']"
cuộc chiến đấu vẫn còn tiếp diễn,Other,"['cuộc', 'chiến đấu', 'vẫn', 'còn', 'tiếp diễn']"
cái dây ở ảnh đầu xinh vãi vậy,Enjoyment,"['cái', 'dây', 'ảnh', 'đầu', 'xinh vãi']"
"đó là kiểu người thích cuộc sống về đêm và ghét sự thay đổi , về mọi thứ !",Other,"['kiểu', 'người', 'thích', 'cuộc sống', 'về', 'đêm', 'ghét sự', 'thay đổi', 'về', 'mọi', 'thứ', '!']"
"thank you giỏi quá vì nước quên thân , vì dân phục vụ .",Enjoyment,"['thank', 'you', 'giỏi', 'nước', 'quên thân', 'dân', 'phục vụ']"
từ diễn viên đến ekip đỉnh vãi coi không sót giây nào,Enjoyment,"['từ', 'diễn viên', 'ekip', 'đỉnh', 'vãi', 'coi', 'không', 'sót giây', 'nào']"
hỏng cả 1 thế hệ,Disgust,"['hỏng', 'cả', '1', 'thế hệ']"
t phải tìm bạn trai là nhiếp ảnh gia mới được cười_toe_toét,Enjoyment,"['t', 'phải', 'tìm', 'bạn', 'trai', 'nhiếp ảnh gia', 'mới', 'cười_toe_toét']"
gắn bó thời sinh viên á !,Enjoyment,"['gắn bó', 'thời', 'sinh viên', 'á', '!']"
dễ thương quá trời hà . cười_chảy_nước_mắt,Enjoyment,"['dễ thương', 'trời hà', 'cười_chảy_nước_mắt']"
per nhà mày mà nuôi thêm con này nữa là ám ảnh cuộc đời tao,Fear,"['per', 'nhà mày', 'nuôi', 'thêm', 'con', 'ám ảnh', 'cuộc đời', 'tao']"
chắc ỉa ra quần chứ đéo đùa chán,Fear,"['chắc', 'ỉa', 'quần', 'chứ', 'đéo', 'đùa', 'chán']"
khi nào ổng nói được tiếng việt theo giọng của người miền tây thì tôi xin lạy,Other,"['nào', 'ổng', 'nói', 'tiếng', 'việt', 'theo', 'giọng', 'người', 'miền', 'tây', 'tôi', 'xin', 'lạy']"
per khi bạn đang fed mạng nhưng chị bạn lại bật hongkong1 cười,Other,"['per', 'bạn', 'fed mạng', 'nhưng', 'chị', 'bạn', 'bật', 'hongkong1', 'cười']"
hàng xóm cũ của tao cũng thế may mà bà ý chuyển nhà rồi cười_rạng_rỡ,Enjoyment,"['hàng xóm', 'cũ', 'tao', 'cũng', 'thế', 'may mà', 'bà', 'ý', 'chuyển', 'nhà', 'cười_rạng_rỡ']"
thông minh mấy yêu vào cũng ngu,Other,"['thông minh', 'mấy', 'yêu', 'vào', 'cũng', 'ngu']"
"gặp tao , tao sút cho vô mỏ",Anger,"['gặp', 'tao', 'tao sút', 'vô', 'mỏ']"
ai đó hãy tát trà sữa vào mặt tao đi khóc_nức_nở,Sadness,"['ai', 'hãy', 'tát', 'trà', 'sữa', 'vào', 'mặt', 'tao', 'khóc_nức_nở']"
"nhiệt điện à bác , sao em không thấy nhỉ",Surprise,"['nhiệt điện', 'à bác', 'sao', 'em', 'không', 'thấy', 'nhỉ']"
muốn nhanh thì cứ phải từ từ cười,Enjoyment,"['muốn', 'nhanh', 'cứ', 'phải', 'từ từ', 'cười']"
lò xô không lâu quá không thấy,Enjoyment,"['lò', 'xô', 'không', 'lâu', 'không', 'thấy']"
đề thi rồi cũng lỗi được ! bực mình,Anger,"['đề', 'thi', 'cũng', 'lỗi', '!', 'bực mình']"
yêuc nhau một cách tự do . tôn trọng sư riêng tư của nhau,Other,"['yêuc', 'nhau', 'một cách', 'tự do', 'tôn trọng sư', 'riêng tư', 'nhau']"
truyện đặng như kim nèk . tụi bây còn ăn hiếp anh nữa là hối hận không kịp nhé,Anger,"['truyện', 'đặng', 'kim nèk', 'tụi', 'bây', 'còn', 'ăn hiếp', 'anh', 'hối hận', 'không', 'kịp', 'nhé']"
mỗi tao thấy hồi xưa còn đẹp hơn à cười bây giờ nhìn như bóng long xuyên vậy,Enjoyment,"['mỗi', 'tao', 'thấy', 'hồi', 'xưa', 'còn', 'đẹp', 'hơn', 'à', 'cười', 'bây giờ', 'nhìn', 'bóng', 'long', 'xuyên']"
"dân vũng tàu có khác , toàn người nhân cách cao",Enjoyment,"['dân', 'vũng', 'tàu', 'khác', 'toàn', 'người', 'nhân cách', 'cao']"
