Sentence,Emotion,Tokenized_Sentence
cái này là quần tập anh trai ơi cười đi tập không mặc quần như này thì muốn như nào,Anger,"['cái', 'quần tập', 'anh trai', 'ơi', 'cười', 'đi tập', 'không', 'mặc', 'quần', 'muốn', 'nào']"
"đỗ ở đường cấm đỗ và đỗ gần ngã ba là sai hoàn toàn rồi vẫn có người vào bênh . em là chủ thớt thì em cứ để họ đỗ thoải mái rồi gọi phường tới làm việc thôi , cần gì phải nói nhiều",Anger,"['đỗ', 'đường', 'cấm', 'đỗ', 'đỗ', 'gần', 'ngã', 'ba', 'sai', 'hoàn toàn', 'vẫn', 'người', 'vào', 'bênh', 'em', 'chủ thớt', 'em', 'cứ', 'để', 'họ', 'đỗ', 'thoải mái', 'gọi', 'phường', 'tới', 'làm việc', 'cần', 'gì', 'phải', 'nói', 'nhiều']"
đéo liên quan nhưng đéo mày bữa nay tao đéo đi ỉa vì con củ cười_lớn này cười,Anger,"['đéo', 'liên quan', 'nhưng', 'đéo', 'mày', 'bữa nay', 'tao', 'đéo', 'ỉa', 'con', 'củ', 'cười_lớn', 'cười']"
ngủ gật hả trời,Surprise,"['ngủ', 'gật', 'hả', 'trời']"
t chỉ ngồi nhà và ngắm cảnh tắc đường thôi,Other,"['t', 'chỉ', 'ngồi', 'nhà', 'ngắm', 'cảnh tắc', 'đường']"
mình không ngại thì người khác ngại,Other,"['mình', 'không', 'ngại', 'người', 'khác', 'ngại']"
bồ tao sáng ăn nhiêu tối bắn ra hết trơn có mập nổi đâu,Other,"['bồ', 'tao', 'sáng', 'ăn nhiêu', 'tối', 'bắn', 'hết', 'trơn', 'mập', 'nổi', 'đâu']"
tôi cũng ăn có xíu còn nhiêu chồng tôi ăn nhưng chồng tôi không có xíu mỡ nào toàn là cơ thôi còn người mập là tôi,Other,"['tôi', 'cũng', 'ăn', 'xíu', 'còn', 'nhiêu', 'chồng', 'tôi', 'ăn', 'nhưng', 'chồng', 'tôi', 'không', 'xíu', 'mỡ', 'nào', 'toàn', 'cơ thôi', 'còn', 'người', 'mập', 'tôi']"
ui mấy ông tướng men nì từ bé luôn nhỉ . đáng yêuc chết được yêu_thương,Surprise,"['ui', 'mấy', 'ông', 'tướng', 'men', 'nì', 'từ', 'bé', 'luôn', 'nhỉ', 'đáng', 'yêuc', 'chết', 'yêu_thương']"
có ai thừa biết nó sẽ nhảy vào điện thoại nhưng cuối cùng là vẫn giật mình không cười_lăn_lộn_trên_sàn,Enjoyment,"['ai', 'thừa', 'biết', 'nó', 'nhảy', 'vào', 'điện thoại', 'nhưng', 'cuối cùng', 'vẫn', 'giật mình', 'không', 'cười_lăn_lộn_trên_sàn']"
nghe ức chế vãi lồn nhỉ . dume mẹ bọn con trai,Anger,"['nghe', 'ức chế', 'vãi', 'lồn', 'nhỉ', 'dume', 'mẹ', 'bọn', 'con', 'trai']"
đăng khoa lê lò dầu của mẹ nè anh hôn,Enjoyment,"['đăng khoa', 'lê', 'lò dầu', 'mẹ', 'nè', 'anh', 'hôn']"
cho bỏ cái ngu đậu xe ẩu tả .,Disgust,"['bỏ', 'cái', 'ngu', 'đậu', 'xe', 'ẩu tả']"
sao ý thức kém thế bao nhiêu tâm sức của bao người mà bỏ phí như thế,Disgust,"['sao', 'ý thức', 'kém', 'thế', 'bao nhiêu', 'tâm sức', 'bao', 'người', 'bỏ phí', 'thế']"
t đi lộn lớp rồi,Other,"['t', 'đi lộn', 'lớp']"
tao nói thiệc cả đời tao chưa gặp con đỉ gia cầm nào sân si bằng con ngỗng . đỉ chó . cười,Disgust,"['tao', 'nói', 'thiệc', 'cả', 'đời', 'tao', 'chưa', 'gặp', 'con', 'đỉ', 'gia cầm', 'nào', 'sân', 'si', 'bằng', 'con', 'ngỗng', 'đỉ', 'chó', 'cười']"
địt cụ hỏi nhiều vãi,Anger,"['địt', 'cụ', 'hỏi', 'nhiều', 'vãi']"
fa đéo thích video này cười_mỉa,Disgust,"['fa', 'đéo', 'thích', 'video', 'cười_mỉa']"
chắc phải đi một chuyến thôi dễ_thương,Other,"['chắc', 'phải', 'chuyến', 'dễ_thương']"
ui hay vì n đổ ra sàn mà n đổ đầy mồm thì phe,Enjoyment,"['ui', 'hay', 'n', 'đổ', 'sàn', 'n', 'đổ', 'đầy', 'mồm', 'phe']"
đậu xe kiểu vô văn hóa .,Disgust,"['đậu', 'xe', 'kiểu', 'vô văn hóa']"
bếp dầu chứ có gì mà không biết,Other,"['bếp', 'dầu', 'chứ', 'gì', 'không', 'biết']"
ai mua thì bán không mua thì thâu cười_chảy_nước_mắt,Other,"['ai', 'mua', 'bán', 'không', 'mua', 'thâu', 'cười_chảy_nước_mắt']"
nhưng tôi đéo có bạn trai thì phải làm sao ?,Sadness,"['nhưng', 'tôi', 'đéo', 'bạn', 'trai', 'phải', 'làm sao', '?']"
nè,Other,['nè']
bố mẹ tao đọc được tin này xem cặp lá yêu thương nữa thì bữa trưa nay tao không dám ăn cơm mất .,Fear,"['bố mẹ', 'tao', 'đọc', 'tin', 'xem', 'cặp', 'lá', 'yêu thương', 'bữa', 'trưa', 'nay', 'tao', 'không', 'dám', 'ăn', 'cơm', 'mất']"
per nhìn na ná chữ mày cười,Surprise,"['per', 'nhìn', 'na ná', 'chữ', 'mày', 'cười']"
ê nha cười,Surprise,"['ê nha', 'cười']"
thôi mấy bác bị dắt mũi rồi . nghe đến đoạn au mobile là biết nó quảng cáo game trá hình rồi . như con cặc,Disgust,"['mấy', 'bác', 'dắt', 'mũi', 'nghe', 'đoạn', 'au', 'mobile', 'biết', 'nó', 'quảng cáo', 'game', 'trá hình', 'con', 'cặc']"
tao cũng đang là con ghẻ của tạo hóa,Sadness,"['tao', 'cũng', 'con ghẻ', 'tạo', 'hóa']"
lại tạo điều kiện cho mấy chị fa vào thả thính . cười,Enjoyment,"['tạo', 'điều kiện', 'mấy', 'chị', 'fa', 'vào', 'thả', 'thính', 'cười']"
xem phim cười gần chết . mà thích cái bạn ma nữ hơn là na bong,Enjoyment,"['xem', 'phim', 'cười', 'gần', 'chết', 'thích', 'cái', 'bạn', 'ma nữ', 'hơn', 'na bong']"
bọn tiếp tay cho kẻ giết người,Disgust,"['bọn', 'tiếp tay', 'kẻ', 'giết', 'người']"
lỡ bị tào tháo rượt mà cái wc bên kia thì nhảy thế nào nhỉ,Other,"['lỡ', 'tào tháo', 'rượt', 'cái', 'wc', 'bên', 'nhảy', 'thế nào', 'nhỉ']"
rồi chưng ngắn như tao sao nhảy qua,Sadness,"['chưng', 'ngắn', 'tao', 'sao', 'nhảy', 'qua']"
hình như câu này quen quen ý le tuyet nguyen nhỉ,Other,"['hình như', 'câu', 'quen', 'quen ý', 'le', 'tuyet', 'nguyen', 'nhỉ']"
phản dame gắt vãi,Disgust,"['phản dame', 'gắt vãi']"
hỏng cả 1 thế hệ,Disgust,"['hỏng', 'cả', '1', 'thế hệ']"
thanh niên phượt rách dép cười,Other,"['thanh niên', 'phượt rách', 'dép', 'cười']"
kể cả là câu chuyện không có thật thì nó vẫn là một lời nhắc . sân si cái đầu buồi à .,Disgust,"['kể cả', 'câu chuyện', 'không', 'nó', 'vẫn', 'lời', 'nhắc', 'sân', 'si', 'cái', 'đầu', 'buồi', 'à']"
tôi phe ăn phần con cười_chảy_nước_mắt,Other,"['tôi', 'phe', 'ăn', 'phần', 'con', 'cười_chảy_nước_mắt']"
theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . mày hỏi vậy là mày được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mày,Other,"['theo', 'tao', 'mày', 'chọn', 'thằg', 'nhiều', 'tiền', 'năm', 'cuối', 'mày', 'quay', 'chọn', 'thằg', 'nhiều', 'tiền', 'học', 'bổg', 'mày', 'hỏi', 'mày', 'lựa chọn', 'đấy', 'cách', 'tốt', 'nhất', 'người', 'hám', 'tiền', 'mày']"
ui đáng yêu gheê,Enjoyment,"['ui', 'đáng', 'yêu', 'gheê']"
"khiển trách là bị mắng rồi má , lại còn bắt chép phạt ác thật",Disgust,"['khiển trách', 'mắng', 'má', 'còn', 'bắt', 'chép', 'phạt', 'ác']"
cho em xin tên facebok của c trong video để khi buồn em có thứ mua vui ạ . cám ơn mọi người,Enjoyment,"['em', 'xin', 'tên', 'facebok', 'c', 'video', 'để', 'buồn', 'em', 'thứ', 'mua', 'vui', 'ạ', 'cám ơn', 'mọi', 'người']"
quá rủi ro để tag anh nhà vào cười_lăn_lộn_trên_sàn,Enjoyment,"['rủi ro', 'để', 'tag', 'anh', 'nhà', 'vào', 'cười_lăn_lộn_trên_sàn']"
"cà phê vần luôn cả với sa tế , thế là đủ vị đắng cay",Other,"['cà phê', 'vần', 'luôn', 'cả', 'sa tế', 'thế là', 'đủ', 'vị', 'đắng', 'cay']"
bé tí mà đã có múi rồi cười,Enjoyment,"['bé', 'tí', 'múi', 'cười']"
trộm vía chưa cười,Enjoyment,"['trộm vía', 'chưa', 'cười']"
may mà còn xích đấy không thì cả cái làng này nằm trong tay nó,Anger,"['may', 'mà còn', 'xích', 'đấy', 'không', 'cả', 'cái', 'làng', 'nằm', 'tay', 'nó']"
tưởng tao sợ ư từ cái lần mày dọa rắn tao và tao rơi điện thoại cuối cùng vỡ màn hình là tao đéo sợ nữa nhớ,Enjoyment,"['tưởng', 'tao', 'sợ', 'ư', 'từ', 'cái', 'lần', 'mày', 'dọa', 'rắn', 'tao', 'tao', 'rơi', 'điện thoại', 'cuối cùng', 'vỡ', 'màn hình', 'tao', 'đéo', 'sợ', 'nhớ']"
tuổi thơ với nó đấy,Other,"['tuổi thơ', 'nó', 'đấy']"
không chăm được thì đừng nuôi nhìn tội quá ?,Disgust,"['không', 'chăm', 'đừng', 'nuôi', 'nhìn', 'tội', '?']"
quá nguy hiểm,Fear,['nguy hiểm']
đó là động lực chứ không phải để đem ra so sánh .,Other,"['động lực', 'chứ', 'không', 'phải', 'để', 'đem', 'so sánh']"
per hẳn là hôm đi chợ bông chắc sẽ có nhìu đứa gét . cười_lăn_lộn_trên_sàn,Disgust,"['per', 'hẳn', 'hôm', 'chợ', 'bông', 'chắc', 'nhìu', 'đứa', 'gét', 'cười_lăn_lộn_trên_sàn']"
đừng có thấy 6 múi mà ham nha nha cười_chảy_nước_mắt,Enjoyment,"['đừng', 'thấy', '6', 'múi', 'ham nha', 'nha', 'cười_chảy_nước_mắt']"
24 tuổi thấy đời đắng và khá mặn,Sadness,"['24', 'tuổi', 'thấy', 'đời', 'đắng', 'khá', 'mặn']"
per nhện kìa haha,Enjoyment,"['per', 'nhện', 'kìa', 'haha']"
mấy góc cầu bị bể là thành quả của mấy đứa mập chân ngắn để lại à .,Other,"['mấy', 'góc', 'cầu', 'bể', 'thành quả', 'mấy', 'đứa', 'mập', 'chân ngắn', 'để', 'à']"
chết tiệt hạnh phúc quá cười,Enjoyment,"['chết', 'tiệt', 'hạnh phúc', 'cười']"
t nói tao bị ngỗng dí đúng sáng sớm bọn bạn cười tao . cười_chảy_nước_mắt còn bồ tao thấy tao bị dí đứng cười buồn_ngủ,Disgust,"['t', 'nói', 'tao', 'ngỗng', 'dí', 'đúng', 'sáng', 'sớm', 'bọn', 'bạn', 'cười', 'tao', 'cười_chảy_nước_mắt', 'còn', 'bồ tao', 'thấy', 'tao', 'dí', 'đứng', 'cười', 'buồn_ngủ']"
nuôi kiểu gì mà lắm ve thế kia ?,Disgust,"['nuôi', 'kiểu', 'gì', 'lắm', 've thế', '?']"
chưa kịp đặt chân đến chiêm ngưỡng nó .,Sadness,"['chưa', 'kịp', 'đặt chân', 'chiêm ngưỡng', 'nó']"
phụ nữ là cái gì đó mà vũ trụ này cũng địt mẹ giải thích được,Disgust,"['phụ nữ', 'cái', 'gì', 'vũ trụ', 'cũng', 'địt', 'mẹ', 'giải thích']"
do tôi ganh tỵ hay sao mà tôi thấy mắt ói ghê cười_lăn_lộn_trên_sàn,Disgust,"['do', 'tôi', 'ganh tỵ', 'hay', 'sao', 'tôi', 'thấy', 'mắt', 'ói', 'ghê', 'cười_lăn_lộn_trên_sàn']"
nhiều lúc lắm câu hỏi ngớ ngẩn thật,Disgust,"['nhiều', 'lúc', 'lắm', 'câu', 'hỏi', 'ngớ', 'ngẩn']"
bộ phim anime đầu tiên mình xem thấy bác hói được buf sức mạnh kinh vkl cười,Surprise,"['bộ', 'phim', 'anime', 'đầu tiên', 'mình', 'xem', 'thấy', 'bác', 'hói', 'buf', 'sức mạnh', 'kinh vkl', 'cười']"
con gái chả thế cười con trai đi dume mày có nhận hàng không,Enjoyment,"['con', 'gái', 'chả thế', 'cười', 'con', 'trai', 'dume mày', 'nhận', 'hàng không']"
ngôn lù thế haha cười đáng yêuc vãi,Enjoyment,"['ngôn', 'lù thế', 'haha', 'cười', 'đáng', 'yêuc', 'vãi']"
ngã xuống thì lại bảo là tự tử do mâu thẫn với chủ,Other,"['ngã', 'xuống', 'bảo', 'tự tử', 'do', 'mâu thẫn', 'chủ']"
lại thanh niên quay phim khúc cuối ra hỏi chị ơi chị có sao không,Other,"['thanh niên', 'quay phim', 'khúc', 'cuối', 'hỏi', 'chị', 'ơi', 'chị', 'sao', 'không']"
tớ cũng muốn có mối tình như vậy ?,Sadness,"['tớ', 'cũng', 'muốn', 'mối tình', 'như vậy', '?']"
từ nay tôi quết định nuôi dưỡng con chim tôi tới già . và tôi mong được unesco công nhận kỳ quan thứ 8 của thế giới,Enjoyment,"['từ', 'nay', 'tôi', 'quết định', 'nuôi dưỡng', 'con', 'chim', 'tôi', 'tới', 'già', 'tôi', 'mong', 'unesco', 'công nhận', 'kỳ quan', 'thứ', '8', 'thế giới']"
thế bán hàng giả có phải nộp thuế không,Other,"['thế', 'bán', 'hàng', 'giả', 'phải', 'nộp', 'thuế', 'không']"
"con yêu nghiệt , tỏ cái vẻ đáng thương còn ăn vạ cười",Disgust,"['con', 'yêu nghiệt', 'tỏ', 'cái', 'vẻ', 'đáng', 'thương', 'còn', 'ăn vạ', 'cười']"
cách tốt nhất là đứng lên và chọn 1 nơi khác để tìm 1 thứ tốt đẹp hơn và dễ viết hơn cười,Enjoyment,"['cách', 'tốt', 'nhất', 'đứng', 'lên', 'chọn', '1', 'nơi', 'khác', 'để', 'tìm', '1', 'thứ', 'tốt đẹp', 'hơn', 'dễ', 'viết', 'hơn', 'cười']"
nếu trong 1 nhóm bạn khi không có người nào đó mà mấy đứa khác lại nói xấu về người đó thì tin tôi đi khi không có mình ở đó bọn đó cũng nói xấu mình thôi nên nghỉ chơi với mấy đứa sống kiểu vậy đi,Disgust,"['nếu', '1', 'nhóm', 'bạn', 'không', 'người', 'nào', 'mấy', 'đứa', 'khác', 'nói xấu', 'về', 'người', 'tin', 'tôi', 'không', 'mình', 'bọn', 'cũng', 'nói xấu', 'mình', 'nghỉ chơi', 'mấy', 'đứa', 'sống', 'kiểu']"
lợi ích của việc không nghe lời vợ ?,Other,"['lợi ích', 'việc', 'không', 'nghe', 'lời', 'vợ', '?']"
nếu người dân mà làm thế này thì phải truy cứu trách nhiệm hình sự,Other,"['nếu', 'người dân', 'làm', 'thế này', 'phải', 'truy cứu', 'trách nhiệm', 'hình sự']"
hồi hộp lắm nụ_cười_nước_mắt,Fear,"['hồi hộp', 'lắm', 'nụ_cười_nước_mắt']"
người ta kê bàn ghế ra chả nhẽ lại vẫn nằm đất để nhìn mông người khác ngồi cười pha xử lý rất cao tay,Enjoyment,"['người', 'ta', 'kê', 'bàn ghế', 'chả nhẽ', 'vẫn', 'nằm', 'đất', 'để', 'nhìn', 'mông', 'người', 'khác', 'ngồi', 'cười pha', 'xử lý', 'cao tay']"
người ta chỉ muốn dụ mày rồi xin một trái thận . buồn_ngủ,Fear,"['người', 'ta', 'chỉ', 'muốn', 'dụ', 'mày', 'xin', 'trái', 'thận', 'buồn_ngủ']"
"thương vãi , yêu vãi say_mê tao cũng thèm có em",Enjoyment,"['thương vãi', 'yêu', 'vãi', 'say_mê', 'tao', 'cũng', 'thèm', 'em']"
có thể là rút luôn 5 tr ra từ hư không,Other,"['có thể', 'rút', 'luôn', '5', 'tr', 'từ', 'hư', 'không']"
per hóng phim này dụ dỗ mọi người xem tiếp nè anh đùa,Enjoyment,"['per', 'hóng', 'phim', 'dụ dỗ', 'mọi', 'người', 'xem', 'tiếp', 'nè', 'anh', 'đùa']"
đại ca gì mà bị xích hoài vậy ca,Anger,"['đại ca', 'gì', 'xích', 'hoài', 'ca']"
"phải nói thằng lái xe đỗ quá thể , sau vụ này chắc sẽ khôn ra nhiều",Disgust,"['phải', 'nói', 'thằng', 'lái xe', 'đỗ', 'quá thể', 'sau', 'vụ', 'chắc', 'khôn', 'nhiều']"
địt_mẹ main mới hay quá đi,Enjoyment,"['địt_mẹ', 'main', 'mới', 'hay']"
nhìn mặt con bé kiểu . ơ cái gì vậy,Other,"['nhìn', 'mặt', 'con bé', 'kiểu', 'ơ', 'cái', 'gì']"
"tao toàn thế giận tao tao dỗi lại , lại phải dỗ tao . hahahaha",Enjoyment,"['tao', 'toàn', 'thế', 'giận', 'tao', 'tao', 'dỗi', 'phải', 'dỗ', 'tao', 'hahahaha']"
đồng tiền nó phá nát tất cả,Sadness,"['đồng tiền', 'nó', 'phá', 'nát', 'tất cả']"
"đúng rồi đấy , như thế là đang mắc chứng ảo tưởng sức mạnh",Disgust,"['đúng', 'đấy', 'như thế', 'mắc chứng', 'ảo tưởng', 'sức mạnh']"
dume sởn gai ốc khóc_nức_nở,Fear,"['dume', 'sởn', 'gai ốc', 'khóc_nức_nở']"
"các chuỵ của iem hoang sury lưu cẩm ly vui quá cơ , ghét nhau lắm có yêu thương gì đâu cười_toe_toét cười_nhe_răng",Enjoyment,"['chuỵ', 'iem', 'hoang sury', 'lưu cẩm ly', 'vui', 'cơ', 'ghét', 'nhau', 'lắm', 'yêu thương', 'gì', 'đâu', 'cười_toe_toét', 'cười_nhe_răng']"
ma tập sự nhớ nhé chưa y như mày,Other,"['ma', 'tập', 'sự', 'nhớ', 'nhé', 'chưa', 'y như', 'mày']"
cái lồn gi vậy trời thiên_thần,Surprise,"['cái', 'lồn', 'gi', 'trời', 'thiên_thần']"
tao đã khóc khi xem phim nay,Sadness,"['tao', 'khóc', 'xem', 'phim', 'nay']"
chắc thịt trâu làm từ thịt lợn cp đùa,Disgust,"['chắc', 'thịt', 'trâu', 'làm', 'từ', 'thịt', 'lợn', 'cp', 'đùa']"
"con quỷ này hồi nhỏ tao khóc vì nó hoài , thấy nó không dám đi , bỏ đường phải vòng đường khác ,",Fear,"['con', 'quỷ', 'hồi', 'nhỏ', 'tao', 'khóc', 'nó', 'hoài', 'thấy', 'nó', 'không', 'dám', 'bỏ', 'đường', 'phải', 'vòng', 'đường', 'khác']"
rồi tôi sẽ hết được uống nước ở đây nữa buồn,Sadness,"['tôi', 'hết', 'uống', 'nước', 'đây', 'buồn']"
bắt được đứa nào rải đinh cho nó đi tù . coi thường tính mạng người khác,Disgust,"['bắt', 'đứa', 'nào', 'rải', 'đinh', 'nó', 'tù', 'coi thường', 'tính mạng', 'người', 'khác']"
cái kết xàm lông thiệt cười,Disgust,"['cái', 'kết xàm', 'lông', 'thiệt', 'cười']"
2025 rồi các anh chồng sống ích kỉ vừa thôi đã thế ngày nào chị cũng mua mà ăn cho hắn tức nhồi máu cơ tim đi cười_chảy_nước_mắt,Anger,"['2025', 'anh', 'chồng', 'sống ích kỉ', 'vừa', 'thế', 'ngày', 'nào', 'chị', 'cũng', 'mua', 'ăn', 'hắn', 'tức', 'nhồi', 'máu', 'cơ', 'tim', 'cười_chảy_nước_mắt']"
mình nghĩ không nên công khai đâu dù gì họ đã biết sai giờ công khai ra chẳng khác nào khiến tâm lý của họ suy sụp hơn,Other,"['mình', 'nghĩ', 'không', 'công khai', 'đâu', 'dù', 'gì', 'họ', 'biết', 'sai', 'giờ', 'công khai', 'chẳng', 'khác nào', 'khiến', 'tâm lý', 'họ', 'suy sụp', 'hơn']"
năm nay con bao nhiêu tuổi rồi ? cười,Other,"['năm', 'nay', 'con', 'bao nhiêu', 'tuổi', '?', 'cười']"
điên mẹ rồi,Anger,"['điên', 'mẹ']"
đúng đúng rất cay cười nên xin phép nha,Anger,"['đúng', 'đúng', 'cay', 'cười', 'xin', 'phép', 'nha']"
hạnh phúc nhỉ tổ sư 2 đứa,Anger,"['hạnh phúc', 'nhỉ', 'tổ sư', '2', 'đứa']"
gặp đề này tao ra nộp tiền thi lại mẹ luôn,Disgust,"['gặp', 'đề', 'tao', 'nộp', 'tiền', 'thi', 'mẹ', 'luôn']"
ấy thế mà đã 6 năm rồi . bây giờ còn không nhớ được những đứa nào đã học cùng mình nữa rồi buồn_ngủ,Sadness,"['ấy', 'thế', '6', 'năm', 'bây giờ', 'còn', 'không', 'nhớ', 'đứa', 'nào', 'học', 'cùng', 'mình', 'buồn_ngủ']"
đùa trời giờ mới biết thế giới có dạng hợp thể vầy đấy đùa,Enjoyment,"['đùa', 'trời', 'giờ', 'mới', 'biết', 'thế giới', 'dạng', 'hợp thể', 'vầy', 'đấy', 'đùa']"
